kind,player,date,name,calls,total_ms,avg_ms,max_ms
switch,lgw,Year 2, summer 28, Sunday,610,187.0
frame,lgw,Year 2, summer 28, Sunday,5186,16.6
frame,lgw,Year 2, summer 28, Sunday,5187,16.7
frame,lgw,Year 2, summer 28, Sunday,5188,33.8
frame,lgw,Year 2, summer 28, Sunday,5189,6.0
frame,lgw,Year 2, summer 28, Sunday,5190,10.1
frame,lgw,Year 2, summer 28, Sunday,5191,18.2
frame,lgw,Year 2, summer 28, Sunday,5192,15.6
frame,lgw,Year 2, summer 28, Sunday,5193,18.4
frame,lgw,Year 2, summer 28, Sunday,5194,14.7
frame,lgw,Year 2, summer 28, Sunday,5195,17.7
frame,lgw,Year 2, summer 28, Sunday,5196,15.6
frame,lgw,Year 2, summer 28, Sunday,5197,16.6
frame,lgw,Year 2, summer 28, Sunday,5198,16.8
frame,lgw,Year 2, summer 28, Sunday,5199,16.6
frame,lgw,Year 2, summer 28, Sunday,5200,17.2
frame,lgw,Year 2, summer 28, Sunday,5201,16.0
frame,lgw,Year 2, summer 28, Sunday,5202,16.6
frame,lgw,Year 2, summer 28, Sunday,5203,16.9
frame,lgw,Year 2, summer 28, Sunday,5204,19.4
frame,lgw,Year 2, summer 28, Sunday,5205,14.0
frame,lgw,Year 2, summer 28, Sunday,5206,16.8
frame,lgw,Year 2, summer 28, Sunday,5207,16.4
frame,lgw,Year 2, summer 28, Sunday,5208,16.8
frame,lgw,Year 2, summer 28, Sunday,5209,16.7
frame,lgw,Year 2, summer 28, Sunday,5210,16.6
frame,lgw,Year 2, summer 28, Sunday,5211,17.2
frame,lgw,Year 2, summer 28, Sunday,5212,16.0
frame,lgw,Year 2, summer 28, Sunday,5213,17.2
frame,lgw,Year 2, summer 28, Sunday,5214,19.1
frame,lgw,Year 2, summer 28, Sunday,5215,14.3
frame,lgw,Year 2, summer 28, Sunday,5216,16.0
frame,lgw,Year 2, summer 28, Sunday,5217,17.5
frame,lgw,Year 2, summer 28, Sunday,5218,16.1
frame,lgw,Year 2, summer 28, Sunday,5219,16.3
frame,lgw,Year 2, summer 28, Sunday,5220,16.7
frame,lgw,Year 2, summer 28, Sunday,5221,17.2
frame,lgw,Year 2, summer 28, Sunday,5222,16.2
frame,lgw,Year 2, summer 28, Sunday,5223,16.6
frame,lgw,Year 2, summer 28, Sunday,5224,16.7
frame,lgw,Year 2, summer 28, Sunday,5225,16.6
frame,lgw,Year 2, summer 28, Sunday,5226,17.1
frame,lgw,Year 2, summer 28, Sunday,5227,16.2
frame,lgw,Year 2, summer 28, Sunday,5228,17.5
frame,lgw,Year 2, summer 28, Sunday,5229,15.8
frame,lgw,Year 2, summer 28, Sunday,5230,16.7
frame,lgw,Year 2, summer 28, Sunday,5231,17.3
frame,lgw,Year 2, summer 28, Sunday,5232,16.4
frame,lgw,Year 2, summer 28, Sunday,5233,16.3
frame,lgw,Year 2, summer 28, Sunday,5234,16.8
frame,lgw,Year 2, summer 28, Sunday,5235,19.0
frame,lgw,Year 2, summer 28, Sunday,5236,14.2
frame,lgw,Year 2, summer 28, Sunday,5237,16.7
frame,lgw,Year 2, summer 28, Sunday,5238,16.6
frame,lgw,Year 2, summer 28, Sunday,5239,16.7
frame,lgw,Year 2, summer 28, Sunday,5240,16.8
frame,lgw,Year 2, summer 28, Sunday,5241,16.6
frame,lgw,Year 2, summer 28, Sunday,5242,16.6
frame,lgw,Year 2, summer 28, Sunday,5243,16.8
frame,lgw,Year 2, summer 28, Sunday,5244,17.0
frame,lgw,Year 2, summer 28, Sunday,5245,16.3
frame,lgw,Year 2, summer 28, Sunday,5246,16.8
frame,lgw,Year 2, summer 28, Sunday,5247,16.7
frame,lgw,Year 2, summer 28, Sunday,5248,16.6
frame,lgw,Year 2, summer 28, Sunday,5249,16.5
frame,lgw,Year 2, summer 28, Sunday,5250,16.7
frame,lgw,Year 2, summer 28, Sunday,5251,16.8
frame,lgw,Year 2, summer 28, Sunday,5252,16.6
frame,lgw,Year 2, summer 28, Sunday,5253,16.6
frame,lgw,Year 2, summer 28, Sunday,5254,17.0
frame,lgw,Year 2, summer 28, Sunday,5255,17.4
frame,lgw,Year 2, summer 28, Sunday,5256,17.7
frame,lgw,Year 2, summer 28, Sunday,5257,14.6
frame,lgw,Year 2, summer 28, Sunday,5258,16.7
frame,lgw,Year 2, summer 28, Sunday,5259,16.8
frame,lgw,Year 2, summer 28, Sunday,5260,17.0
frame,lgw,Year 2, summer 28, Sunday,5261,16.1
frame,lgw,Year 2, summer 28, Sunday,5262,16.6
frame,lgw,Year 2, summer 28, Sunday,5263,16.7
frame,lgw,Year 2, summer 28, Sunday,5264,16.8
frame,lgw,Year 2, summer 28, Sunday,5265,16.7
frame,lgw,Year 2, summer 28, Sunday,5266,16.5
frame,lgw,Year 2, summer 28, Sunday,5267,16.7
frame,lgw,Year 2, summer 28, Sunday,5268,16.7
frame,lgw,Year 2, summer 28, Sunday,5269,16.7
frame,lgw,Year 2, summer 28, Sunday,5270,17.3
frame,lgw,Year 2, summer 28, Sunday,5271,16.1
frame,lgw,Year 2, summer 28, Sunday,5272,16.6
frame,lgw,Year 2, summer 28, Sunday,5273,18.5
frame,lgw,Year 2, summer 28, Sunday,5274,14.8
frame,lgw,Year 2, summer 28, Sunday,5275,16.8
frame,lgw,Year 2, summer 28, Sunday,5276,16.6
frame,lgw,Year 2, summer 28, Sunday,5277,18.8
frame,lgw,Year 2, summer 28, Sunday,5278,14.6
frame,lgw,Year 2, summer 28, Sunday,5279,17.4
frame,lgw,Year 2, summer 28, Sunday,5280,15.8
frame,lgw,Year 2, summer 28, Sunday,5281,16.6
frame,lgw,Year 2, summer 28, Sunday,5282,17.0
frame,lgw,Year 2, summer 28, Sunday,5283,17.2
frame,lgw,Year 2, summer 28, Sunday,5284,16.2
frame,lgw,Year 2, summer 28, Sunday,5285,16.6
frame,lgw,Year 2, summer 28, Sunday,5286,16.5
frame,lgw,Year 2, summer 28, Sunday,5287,17.5
frame,lgw,Year 2, summer 28, Sunday,5288,15.8
frame,lgw,Year 2, summer 28, Sunday,5289,16.6
frame,lgw,Year 2, summer 28, Sunday,5290,16.6
frame,lgw,Year 2, summer 28, Sunday,5291,17.0
frame,lgw,Year 2, summer 28, Sunday,5292,16.4
frame,lgw,Year 2, summer 28, Sunday,5293,16.8
frame,lgw,Year 2, summer 28, Sunday,5294,16.7
frame,lgw,Year 2, summer 28, Sunday,5295,16.6
frame,lgw,Year 2, summer 28, Sunday,5296,17.1
frame,lgw,Year 2, summer 28, Sunday,5297,16.2
frame,lgw,Year 2, summer 28, Sunday,5298,18.4
frame,lgw,Year 2, summer 28, Sunday,5299,15.0
frame,lgw,Year 2, summer 28, Sunday,5300,16.7
frame,lgw,Year 2, summer 28, Sunday,5301,16.5
frame,lgw,Year 2, summer 28, Sunday,5302,16.6
frame,lgw,Year 2, summer 28, Sunday,5303,16.6
frame,lgw,Year 2, summer 28, Sunday,5304,16.7
frame,lgw,Year 2, summer 28, Sunday,5305,16.6
frame,lgw,Year 2, summer 28, Sunday,5306,16.8
frame,lgw,Year 2, summer 28, Sunday,5307,16.7
frame,lgw,Year 2, summer 28, Sunday,5308,17.5
frame,lgw,Year 2, summer 28, Sunday,5309,16.1
frame,lgw,Year 2, summer 28, Sunday,5310,16.3
frame,lgw,Year 2, summer 28, Sunday,5311,16.7
frame,lgw,Year 2, summer 28, Sunday,5312,17.6
frame,lgw,Year 2, summer 28, Sunday,5313,17.9
frame,lgw,Year 2, summer 28, Sunday,5314,14.7
frame,lgw,Year 2, summer 28, Sunday,5315,16.4
frame,lgw,Year 2, summer 28, Sunday,5316,16.8
frame,lgw,Year 2, summer 28, Sunday,5317,16.5
frame,lgw,Year 2, summer 28, Sunday,5318,16.6
frame,lgw,Year 2, summer 28, Sunday,5319,19.2
frame,lgw,Year 2, summer 28, Sunday,5320,15.8
frame,lgw,Year 2, summer 28, Sunday,5321,15.3
frame,lgw,Year 2, summer 28, Sunday,5322,17.4
frame,lgw,Year 2, summer 28, Sunday,5323,15.7
frame,lgw,Year 2, summer 28, Sunday,5324,17.6
frame,lgw,Year 2, summer 28, Sunday,5325,15.7
frame,lgw,Year 2, summer 28, Sunday,5326,16.8
frame,lgw,Year 2, summer 28, Sunday,5327,16.5
frame,lgw,Year 2, summer 28, Sunday,5328,16.7
frame,lgw,Year 2, summer 28, Sunday,5329,16.6
frame,lgw,Year 2, summer 28, Sunday,5330,16.8
frame,lgw,Year 2, summer 28, Sunday,5331,16.5
frame,lgw,Year 2, summer 28, Sunday,5332,17.6
frame,lgw,Year 2, summer 28, Sunday,5333,15.8
frame,lgw,Year 2, summer 28, Sunday,5334,17.7
frame,lgw,Year 2, summer 28, Sunday,5335,16.4
frame,lgw,Year 2, summer 28, Sunday,5336,15.9
frame,lgw,Year 2, summer 28, Sunday,5337,16.7
frame,lgw,Year 2, summer 28, Sunday,5338,16.7
frame,lgw,Year 2, summer 28, Sunday,5339,16.7
frame,lgw,Year 2, summer 28, Sunday,5340,18.9
frame,lgw,Year 2, summer 28, Sunday,5341,14.5
frame,lgw,Year 2, summer 28, Sunday,5342,16.7
frame,lgw,Year 2, summer 28, Sunday,5343,16.6
frame,lgw,Year 2, summer 28, Sunday,5344,16.8
frame,lgw,Year 2, summer 28, Sunday,5345,16.5
frame,lgw,Year 2, summer 28, Sunday,5346,16.7
frame,lgw,Year 2, summer 28, Sunday,5347,16.7
frame,lgw,Year 2, summer 28, Sunday,5348,17.1
frame,lgw,Year 2, summer 28, Sunday,5349,16.2
frame,lgw,Year 2, summer 28, Sunday,5350,17.7
frame,lgw,Year 2, summer 28, Sunday,5351,15.9
frame,lgw,Year 2, summer 28, Sunday,5352,16.5
frame,lgw,Year 2, summer 28, Sunday,5353,16.6
frame,lgw,Year 2, summer 28, Sunday,5354,16.8
frame,lgw,Year 2, summer 28, Sunday,5355,16.6
frame,lgw,Year 2, summer 28, Sunday,5356,17.2
frame,lgw,Year 2, summer 28, Sunday,5357,16.1
frame,lgw,Year 2, summer 28, Sunday,5358,16.8
frame,lgw,Year 2, summer 28, Sunday,5359,16.5
frame,lgw,Year 2, summer 28, Sunday,5360,17.1
frame,lgw,Year 2, summer 28, Sunday,5361,19.2
frame,lgw,Year 2, summer 28, Sunday,5362,14.1
frame,lgw,Year 2, summer 28, Sunday,5363,16.5
frame,lgw,Year 2, summer 28, Sunday,5364,16.6
frame,lgw,Year 2, summer 28, Sunday,5365,16.7
frame,lgw,Year 2, summer 28, Sunday,5366,16.6
frame,lgw,Year 2, summer 28, Sunday,5367,16.6
frame,lgw,Year 2, summer 28, Sunday,5368,17.9
frame,lgw,Year 2, summer 28, Sunday,5369,15.4
frame,lgw,Year 2, summer 28, Sunday,5370,16.7
frame,lgw,Year 2, summer 28, Sunday,5371,16.7
frame,lgw,Year 2, summer 28, Sunday,5372,16.6
frame,lgw,Year 2, summer 28, Sunday,5373,16.8
frame,lgw,Year 2, summer 28, Sunday,5374,17.2
frame,lgw,Year 2, summer 28, Sunday,5375,16.3
frame,lgw,Year 2, summer 28, Sunday,5376,17.2
frame,lgw,Year 2, summer 28, Sunday,5377,17.1
frame,lgw,Year 2, summer 28, Sunday,5378,17.5
frame,lgw,Year 2, summer 28, Sunday,5379,14.9
frame,lgw,Year 2, summer 28, Sunday,5380,16.4
frame,lgw,Year 2, summer 28, Sunday,5381,16.6
frame,lgw,Year 2, summer 28, Sunday,5382,18.5
frame,lgw,Year 2, summer 28, Sunday,5383,14.8
frame,lgw,Year 2, summer 28, Sunday,5384,16.7
frame,lgw,Year 2, summer 28, Sunday,5385,17.4
frame,lgw,Year 2, summer 28, Sunday,5386,18.2
frame,lgw,Year 2, summer 28, Sunday,5387,14.7
frame,lgw,Year 2, summer 28, Sunday,5388,16.4
frame,lgw,Year 2, summer 28, Sunday,5389,16.7
frame,lgw,Year 2, summer 28, Sunday,5390,16.9
frame,lgw,Year 2, summer 28, Sunday,5391,16.7
frame,lgw,Year 2, summer 28, Sunday,5392,16.5
frame,lgw,Year 2, summer 28, Sunday,5393,16.7
frame,lgw,Year 2, summer 28, Sunday,5394,16.5
frame,lgw,Year 2, summer 28, Sunday,5395,17.0
frame,lgw,Year 2, summer 28, Sunday,5396,16.3
frame,lgw,Year 2, summer 28, Sunday,5397,16.7
frame,lgw,Year 2, summer 28, Sunday,5398,17.2
frame,lgw,Year 2, summer 28, Sunday,5399,16.3
frame,lgw,Year 2, summer 28, Sunday,5400,16.7
frame,lgw,Year 2, summer 28, Sunday,5401,16.3
frame,lgw,Year 2, summer 28, Sunday,5402,16.7
frame,lgw,Year 2, summer 28, Sunday,5403,19.3
frame,lgw,Year 2, summer 28, Sunday,5404,14.1
frame,lgw,Year 2, summer 28, Sunday,5405,16.6
frame,lgw,Year 2, summer 28, Sunday,5406,16.7
frame,lgw,Year 2, summer 28, Sunday,5407,16.7
frame,lgw,Year 2, summer 28, Sunday,5408,16.6
frame,lgw,Year 2, summer 28, Sunday,5409,17.4
frame,lgw,Year 2, summer 28, Sunday,5410,16.0
frame,lgw,Year 2, summer 28, Sunday,5411,16.7
frame,lgw,Year 2, summer 28, Sunday,5412,17.4
frame,lgw,Year 2, summer 28, Sunday,5413,16.5
frame,lgw,Year 2, summer 28, Sunday,5414,16.0
frame,lgw,Year 2, summer 28, Sunday,5415,17.2
frame,lgw,Year 2, summer 28, Sunday,5416,16.2
frame,lgw,Year 2, summer 28, Sunday,5417,17.4
frame,lgw,Year 2, summer 28, Sunday,5418,16.0
frame,lgw,Year 2, summer 28, Sunday,5419,16.7
frame,lgw,Year 2, summer 28, Sunday,5420,16.7
frame,lgw,Year 2, summer 28, Sunday,5421,16.8
frame,lgw,Year 2, summer 28, Sunday,5422,16.5
frame,lgw,Year 2, summer 28, Sunday,5423,16.6
frame,lgw,Year 2, summer 28, Sunday,5424,18.7
frame,lgw,Year 2, summer 28, Sunday,5425,15.9
frame,lgw,Year 2, summer 28, Sunday,5426,16.3
frame,lgw,Year 2, summer 28, Sunday,5427,15.8
frame,lgw,Year 2, summer 28, Sunday,5428,16.7
frame,lgw,Year 2, summer 28, Sunday,5429,16.7
frame,lgw,Year 2, summer 28, Sunday,5430,16.5
frame,lgw,Year 2, summer 28, Sunday,5431,16.7
frame,lgw,Year 2, summer 28, Sunday,5432,16.7
frame,lgw,Year 2, summer 28, Sunday,5433,17.2
frame,lgw,Year 2, summer 28, Sunday,5434,16.0
frame,lgw,Year 2, summer 28, Sunday,5435,16.7
frame,lgw,Year 2, summer 28, Sunday,5436,21.1
frame,lgw,Year 2, summer 28, Sunday,5437,12.4
frame,lgw,Year 2, summer 28, Sunday,5438,16.6
frame,lgw,Year 2, summer 28, Sunday,5439,18.5
frame,lgw,Year 2, summer 28, Sunday,5440,16.8
frame,lgw,Year 2, summer 28, Sunday,5441,14.8
frame,lgw,Year 2, summer 28, Sunday,5442,16.6
frame,lgw,Year 2, summer 28, Sunday,5443,16.8
frame,lgw,Year 2, summer 28, Sunday,5444,16.4
frame,lgw,Year 2, summer 28, Sunday,5445,18.7
frame,lgw,Year 2, summer 28, Sunday,5446,14.7
frame,lgw,Year 2, summer 28, Sunday,5447,16.7
frame,lgw,Year 2, summer 28, Sunday,5448,16.8
frame,lgw,Year 2, summer 28, Sunday,5449,17.5
frame,lgw,Year 2, summer 28, Sunday,5450,15.8
frame,lgw,Year 2, summer 28, Sunday,5451,17.0
frame,lgw,Year 2, summer 28, Sunday,5452,16.6
frame,lgw,Year 2, summer 28, Sunday,5453,16.6
frame,lgw,Year 2, summer 28, Sunday,5454,17.1
frame,lgw,Year 2, summer 28, Sunday,5455,16.7
frame,lgw,Year 2, summer 28, Sunday,5456,15.9
frame,lgw,Year 2, summer 28, Sunday,5457,17.0
frame,lgw,Year 2, summer 28, Sunday,5458,16.4
frame,lgw,Year 2, summer 28, Sunday,5459,16.7
frame,lgw,Year 2, summer 28, Sunday,5460,16.6
frame,lgw,Year 2, summer 28, Sunday,5461,16.7
frame,lgw,Year 2, summer 28, Sunday,5462,17.3
frame,lgw,Year 2, summer 28, Sunday,5463,16.1
frame,lgw,Year 2, summer 28, Sunday,5464,16.6
frame,lgw,Year 2, summer 28, Sunday,5465,16.7
frame,lgw,Year 2, summer 28, Sunday,5466,19.2
frame,lgw,Year 2, summer 28, Sunday,5467,14.1
frame,lgw,Year 2, summer 28, Sunday,5468,16.7
frame,lgw,Year 2, summer 28, Sunday,5469,17.3
frame,lgw,Year 2, summer 28, Sunday,5470,16.2
frame,lgw,Year 2, summer 28, Sunday,5471,16.6
frame,lgw,Year 2, summer 28, Sunday,5472,16.7
frame,lgw,Year 2, summer 28, Sunday,5473,16.6
frame,lgw,Year 2, summer 28, Sunday,5474,16.6
frame,lgw,Year 2, summer 28, Sunday,5475,16.7
frame,lgw,Year 2, summer 28, Sunday,5476,16.6
frame,lgw,Year 2, summer 28, Sunday,5477,16.6
frame,lgw,Year 2, summer 28, Sunday,5478,16.7
frame,lgw,Year 2, summer 28, Sunday,5479,17.3
frame,lgw,Year 2, summer 28, Sunday,5480,16.2
frame,lgw,Year 2, summer 28, Sunday,5481,16.5
frame,lgw,Year 2, summer 28, Sunday,5482,17.0
frame,lgw,Year 2, summer 28, Sunday,5483,16.3
frame,lgw,Year 2, summer 28, Sunday,5484,18.0
frame,lgw,Year 2, summer 28, Sunday,5485,15.4
frame,lgw,Year 2, summer 28, Sunday,5486,16.7
frame,lgw,Year 2, summer 28, Sunday,5487,18.9
frame,lgw,Year 2, summer 28, Sunday,5488,14.6
frame,lgw,Year 2, summer 28, Sunday,5489,16.6
frame,lgw,Year 2, summer 28, Sunday,5490,16.6
frame,lgw,Year 2, summer 28, Sunday,5491,17.5
frame,lgw,Year 2, summer 28, Sunday,5492,16.2
frame,lgw,Year 2, summer 28, Sunday,5493,16.8
frame,lgw,Year 2, summer 28, Sunday,5494,16.5
frame,lgw,Year 2, summer 28, Sunday,5495,16.5
frame,lgw,Year 2, summer 28, Sunday,5496,16.6
frame,lgw,Year 2, summer 28, Sunday,5497,16.6
frame,lgw,Year 2, summer 28, Sunday,5498,17.2
frame,lgw,Year 2, summer 28, Sunday,5499,16.0
frame,lgw,Year 2, summer 28, Sunday,5500,17.3
frame,lgw,Year 2, summer 28, Sunday,5501,16.4
frame,lgw,Year 2, summer 28, Sunday,5502,16.5
frame,lgw,Year 2, summer 28, Sunday,5503,16.6
frame,lgw,Year 2, summer 28, Sunday,5504,16.7
frame,lgw,Year 2, summer 28, Sunday,5505,16.8
frame,lgw,Year 2, summer 28, Sunday,5506,17.0
frame,lgw,Year 2, summer 28, Sunday,5507,17.0
frame,lgw,Year 2, summer 28, Sunday,5508,19.1
frame,lgw,Year 2, summer 28, Sunday,5509,13.5
frame,lgw,Year 2, summer 28, Sunday,5510,16.6
frame,lgw,Year 2, summer 28, Sunday,5511,16.8
frame,lgw,Year 2, summer 28, Sunday,5512,16.7
frame,lgw,Year 2, summer 28, Sunday,5513,16.5
frame,lgw,Year 2, summer 28, Sunday,5514,16.6
frame,lgw,Year 2, summer 28, Sunday,5515,16.9
frame,lgw,Year 2, summer 28, Sunday,5516,16.7
frame,lgw,Year 2, summer 28, Sunday,5517,16.5
frame,lgw,Year 2, summer 28, Sunday,5518,17.9
frame,lgw,Year 2, summer 28, Sunday,5519,15.9
frame,lgw,Year 2, summer 28, Sunday,5520,16.8
frame,lgw,Year 2, summer 28, Sunday,5521,16.8
frame,lgw,Year 2, summer 28, Sunday,5522,16.0
frame,lgw,Year 2, summer 28, Sunday,5523,16.7
frame,lgw,Year 2, summer 28, Sunday,5524,16.8
frame,lgw,Year 2, summer 28, Sunday,5525,16.7
frame,lgw,Year 2, summer 28, Sunday,5526,16.6
frame,lgw,Year 2, summer 28, Sunday,5527,16.6
frame,lgw,Year 2, summer 28, Sunday,5528,16.9
frame,lgw,Year 2, summer 28, Sunday,5529,19.1
frame,lgw,Year 2, summer 28, Sunday,5530,14.1
frame,lgw,Year 2, summer 28, Sunday,5531,16.6
frame,lgw,Year 2, summer 28, Sunday,5532,17.3
frame,lgw,Year 2, summer 28, Sunday,5533,16.2
frame,lgw,Year 2, summer 28, Sunday,5534,16.5
frame,lgw,Year 2, summer 28, Sunday,5535,16.6
frame,lgw,Year 2, summer 28, Sunday,5536,16.8
frame,lgw,Year 2, summer 28, Sunday,5537,16.6
frame,lgw,Year 2, summer 28, Sunday,5538,16.7
frame,lgw,Year 2, summer 28, Sunday,5539,16.7
frame,lgw,Year 2, summer 28, Sunday,5540,16.6
frame,lgw,Year 2, summer 28, Sunday,5541,16.7
frame,lgw,Year 2, summer 28, Sunday,5542,16.7
frame,lgw,Year 2, summer 28, Sunday,5543,16.6
frame,lgw,Year 2, summer 28, Sunday,5544,16.8
frame,lgw,Year 2, summer 28, Sunday,5545,17.0
frame,lgw,Year 2, summer 28, Sunday,5546,16.6
frame,lgw,Year 2, summer 28, Sunday,5547,16.4
frame,lgw,Year 2, summer 28, Sunday,5548,16.6
frame,lgw,Year 2, summer 28, Sunday,5549,16.7
frame,lgw,Year 2, summer 28, Sunday,5550,19.7
frame,lgw,Year 2, summer 28, Sunday,5551,13.5
frame,lgw,Year 2, summer 28, Sunday,5552,16.7
frame,lgw,Year 2, summer 28, Sunday,5553,16.6
frame,lgw,Year 2, summer 28, Sunday,5554,16.8
frame,lgw,Year 2, summer 28, Sunday,5555,16.5
frame,lgw,Year 2, summer 28, Sunday,5556,17.2
frame,lgw,Year 2, summer 28, Sunday,5557,16.3
frame,lgw,Year 2, summer 28, Sunday,5558,16.7
frame,lgw,Year 2, summer 28, Sunday,5559,17.2
frame,lgw,Year 2, summer 28, Sunday,5560,16.6
frame,lgw,Year 2, summer 28, Sunday,5561,16.6
frame,lgw,Year 2, summer 28, Sunday,5562,21.1
frame,lgw,Year 2, summer 28, Sunday,5563,12.0
frame,lgw,Year 2, summer 28, Sunday,5564,16.4
frame,lgw,Year 2, summer 28, Sunday,5565,16.6
frame,lgw,Year 2, summer 28, Sunday,5566,16.9
frame,lgw,Year 2, summer 28, Sunday,5567,16.6
frame,lgw,Year 2, summer 28, Sunday,5568,16.8
frame,lgw,Year 2, summer 28, Sunday,5569,40.0
frame,lgw,Year 2, summer 28, Sunday,5570,3.1
frame,lgw,Year 2, summer 28, Sunday,5571,9.4
frame,lgw,Year 2, summer 28, Sunday,5572,14.0
frame,lgw,Year 2, summer 28, Sunday,5573,17.0
frame,lgw,Year 2, summer 28, Sunday,5574,16.2
frame,lgw,Year 2, summer 28, Sunday,5575,16.8
frame,lgw,Year 2, summer 28, Sunday,5576,16.8
frame,lgw,Year 2, summer 28, Sunday,5577,16.4
frame,lgw,Year 2, summer 28, Sunday,5578,16.7
frame,lgw,Year 2, summer 28, Sunday,5579,16.6
frame,lgw,Year 2, summer 28, Sunday,5580,16.7
