kind,player,date,name,calls,total_ms,avg_ms,max_ms
lag,lgw,Year 1, spring 1, Monday,2,3655.0
frame,lgw,Year 1, spring 1, Monday,5180,16.6
frame,lgw,Year 1, spring 1, Monday,5181,16.7
frame,lgw,Year 1, spring 1, Monday,5182,16.7
frame,lgw,Year 1, spring 1, Monday,5183,16.6
frame,lgw,Year 1, spring 1, Monday,5184,16.7
frame,lgw,Year 1, spring 1, Monday,5185,16.6
frame,lgw,Year 1, spring 1, Monday,5186,16.6
frame,lgw,Year 1, spring 1, Monday,5187,16.7
frame,lgw,Year 1, spring 1, Monday,5188,16.7
frame,lgw,Year 1, spring 1, Monday,5189,16.9
frame,lgw,Year 1, spring 1, Monday,5190,16.4
frame,lgw,Year 1, spring 1, Monday,5191,16.7
frame,lgw,Year 1, spring 1, Monday,5192,16.6
frame,lgw,Year 1, spring 1, Monday,5193,16.8
frame,lgw,Year 1, spring 1, Monday,5194,16.7
frame,lgw,Year 1, spring 1, Monday,5195,16.6
frame,lgw,Year 1, spring 1, Monday,5196,16.7
frame,lgw,Year 1, spring 1, Monday,5197,16.7
frame,lgw,Year 1, spring 1, Monday,5198,16.6
frame,lgw,Year 1, spring 1, Monday,5199,16.7
frame,lgw,Year 1, spring 1, Monday,5200,16.7
frame,lgw,Year 1, spring 1, Monday,5201,16.6
frame,lgw,Year 1, spring 1, Monday,5202,16.9
frame,lgw,Year 1, spring 1, Monday,5203,16.5
frame,lgw,Year 1, spring 1, Monday,5204,16.7
frame,lgw,Year 1, spring 1, Monday,5205,16.6
frame,lgw,Year 1, spring 1, Monday,5206,16.7
frame,lgw,Year 1, spring 1, Monday,5207,16.7
frame,lgw,Year 1, spring 1, Monday,5208,16.6
frame,lgw,Year 1, spring 1, Monday,5209,16.7
frame,lgw,Year 1, spring 1, Monday,5210,16.6
frame,lgw,Year 1, spring 1, Monday,5211,16.7
frame,lgw,Year 1, spring 1, Monday,5212,16.7
frame,lgw,Year 1, spring 1, Monday,5213,16.7
frame,lgw,Year 1, spring 1, Monday,5214,16.7
frame,lgw,Year 1, spring 1, Monday,5215,16.6
frame,lgw,Year 1, spring 1, Monday,5216,16.6
frame,lgw,Year 1, spring 1, Monday,5217,16.7
frame,lgw,Year 1, spring 1, Monday,5218,16.7
frame,lgw,Year 1, spring 1, Monday,5219,16.6
frame,lgw,Year 1, spring 1, Monday,5220,16.7
frame,lgw,Year 1, spring 1, Monday,5221,16.6
frame,lgw,Year 1, spring 1, Monday,5222,16.6
frame,lgw,Year 1, spring 1, Monday,5223,16.7
frame,lgw,Year 1, spring 1, Monday,5224,16.6
frame,lgw,Year 1, spring 1, Monday,5225,16.7
frame,lgw,Year 1, spring 1, Monday,5226,16.6
frame,lgw,Year 1, spring 1, Monday,5227,16.9
frame,lgw,Year 1, spring 1, Monday,5228,16.7
frame,lgw,Year 1, spring 1, Monday,5229,16.4
frame,lgw,Year 1, spring 1, Monday,5230,16.7
frame,lgw,Year 1, spring 1, Monday,5231,16.7
frame,lgw,Year 1, spring 1, Monday,5232,16.7
frame,lgw,Year 1, spring 1, Monday,5233,16.6
frame,lgw,Year 1, spring 1, Monday,5234,16.6
frame,lgw,Year 1, spring 1, Monday,5235,16.6
frame,lgw,Year 1, spring 1, Monday,5236,16.7
frame,lgw,Year 1, spring 1, Monday,5237,16.7
frame,lgw,Year 1, spring 1, Monday,5238,16.7
frame,lgw,Year 1, spring 1, Monday,5239,17.0
frame,lgw,Year 1, spring 1, Monday,5240,16.5
frame,lgw,Year 1, spring 1, Monday,5241,16.4
frame,lgw,Year 1, spring 1, Monday,5242,16.7
frame,lgw,Year 1, spring 1, Monday,5243,16.7
frame,lgw,Year 1, spring 1, Monday,5244,16.6
frame,lgw,Year 1, spring 1, Monday,5245,17.1
frame,lgw,Year 1, spring 1, Monday,5246,16.3
frame,lgw,Year 1, spring 1, Monday,5247,16.7
frame,lgw,Year 1, spring 1, Monday,5248,16.6
frame,lgw,Year 1, spring 1, Monday,5249,16.7
frame,lgw,Year 1, spring 1, Monday,5250,16.6
frame,lgw,Year 1, spring 1, Monday,5251,16.7
frame,lgw,Year 1, spring 1, Monday,5252,16.8
frame,lgw,Year 1, spring 1, Monday,5253,16.6
frame,lgw,Year 1, spring 1, Monday,5254,16.7
frame,lgw,Year 1, spring 1, Monday,5255,16.6
frame,lgw,Year 1, spring 1, Monday,5256,16.7
frame,lgw,Year 1, spring 1, Monday,5257,17.5
frame,lgw,Year 1, spring 1, Monday,5258,15.8
frame,lgw,Year 1, spring 1, Monday,5259,16.7
frame,lgw,Year 1, spring 1, Monday,5260,16.6
frame,lgw,Year 1, spring 1, Monday,5261,16.7
frame,lgw,Year 1, spring 1, Monday,5262,16.7
frame,lgw,Year 1, spring 1, Monday,5263,16.7
frame,lgw,Year 1, spring 1, Monday,5264,16.6
frame,lgw,Year 1, spring 1, Monday,5265,16.7
frame,lgw,Year 1, spring 1, Monday,5266,16.7
frame,lgw,Year 1, spring 1, Monday,5267,17.0
frame,lgw,Year 1, spring 1, Monday,5268,16.6
frame,lgw,Year 1, spring 1, Monday,5269,16.4
frame,lgw,Year 1, spring 1, Monday,5270,16.6
frame,lgw,Year 1, spring 1, Monday,5271,16.7
frame,lgw,Year 1, spring 1, Monday,5272,16.7
frame,lgw,Year 1, spring 1, Monday,5273,16.7
frame,lgw,Year 1, spring 1, Monday,5274,16.7
frame,lgw,Year 1, spring 1, Monday,5275,16.7
frame,lgw,Year 1, spring 1, Monday,5276,16.7
frame,lgw,Year 1, spring 1, Monday,5277,16.7
frame,lgw,Year 1, spring 1, Monday,5278,16.7
frame,lgw,Year 1, spring 1, Monday,5279,16.7
frame,lgw,Year 1, spring 1, Monday,5280,16.6
frame,lgw,Year 1, spring 1, Monday,5281,16.7
frame,lgw,Year 1, spring 1, Monday,5282,16.8
frame,lgw,Year 1, spring 1, Monday,5283,16.5
frame,lgw,Year 1, spring 1, Monday,5284,16.7
frame,lgw,Year 1, spring 1, Monday,5285,16.6
frame,lgw,Year 1, spring 1, Monday,5286,16.7
frame,lgw,Year 1, spring 1, Monday,5287,16.7
frame,lgw,Year 1, spring 1, Monday,5288,17.4
frame,lgw,Year 1, spring 1, Monday,5289,15.9
frame,lgw,Year 1, spring 1, Monday,5290,16.7
frame,lgw,Year 1, spring 1, Monday,5291,16.6
frame,lgw,Year 1, spring 1, Monday,5292,16.7
frame,lgw,Year 1, spring 1, Monday,5293,16.7
frame,lgw,Year 1, spring 1, Monday,5294,16.7
frame,lgw,Year 1, spring 1, Monday,5295,16.7
frame,lgw,Year 1, spring 1, Monday,5296,16.6
frame,lgw,Year 1, spring 1, Monday,5297,16.7
frame,lgw,Year 1, spring 1, Monday,5298,16.7
frame,lgw,Year 1, spring 1, Monday,5299,16.7
frame,lgw,Year 1, spring 1, Monday,5300,16.7
frame,lgw,Year 1, spring 1, Monday,5301,16.7
frame,lgw,Year 1, spring 1, Monday,5302,16.7
frame,lgw,Year 1, spring 1, Monday,5303,16.7
frame,lgw,Year 1, spring 1, Monday,5304,16.7
frame,lgw,Year 1, spring 1, Monday,5305,16.7
frame,lgw,Year 1, spring 1, Monday,5306,16.6
frame,lgw,Year 1, spring 1, Monday,5307,16.7
frame,lgw,Year 1, spring 1, Monday,5308,16.8
frame,lgw,Year 1, spring 1, Monday,5309,16.6
frame,lgw,Year 1, spring 1, Monday,5310,16.7
frame,lgw,Year 1, spring 1, Monday,5311,16.7
frame,lgw,Year 1, spring 1, Monday,5312,16.6
frame,lgw,Year 1, spring 1, Monday,5313,16.7
frame,lgw,Year 1, spring 1, Monday,5314,16.7
frame,lgw,Year 1, spring 1, Monday,5315,16.7
frame,lgw,Year 1, spring 1, Monday,5316,16.7
frame,lgw,Year 1, spring 1, Monday,5317,16.7
frame,lgw,Year 1, spring 1, Monday,5318,16.6
frame,lgw,Year 1, spring 1, Monday,5319,16.7
frame,lgw,Year 1, spring 1, Monday,5320,16.8
frame,lgw,Year 1, spring 1, Monday,5321,16.6
frame,lgw,Year 1, spring 1, Monday,5322,16.6
frame,lgw,Year 1, spring 1, Monday,5323,16.7
frame,lgw,Year 1, spring 1, Monday,5324,16.6
frame,lgw,Year 1, spring 1, Monday,5325,16.7
frame,lgw,Year 1, spring 1, Monday,5326,16.7
frame,lgw,Year 1, spring 1, Monday,5327,16.6
frame,lgw,Year 1, spring 1, Monday,5328,16.7
frame,lgw,Year 1, spring 1, Monday,5329,16.7
frame,lgw,Year 1, spring 1, Monday,5330,16.7
frame,lgw,Year 1, spring 1, Monday,5331,16.7
frame,lgw,Year 1, spring 1, Monday,5332,16.7
frame,lgw,Year 1, spring 1, Monday,5333,16.7
frame,lgw,Year 1, spring 1, Monday,5334,16.8
frame,lgw,Year 1, spring 1, Monday,5335,16.6
frame,lgw,Year 1, spring 1, Monday,5336,16.7
frame,lgw,Year 1, spring 1, Monday,5337,16.5
frame,lgw,Year 1, spring 1, Monday,5338,16.7
frame,lgw,Year 1, spring 1, Monday,5339,16.6
frame,lgw,Year 1, spring 1, Monday,5340,16.7
frame,lgw,Year 1, spring 1, Monday,5341,16.6
frame,lgw,Year 1, spring 1, Monday,5342,16.6
frame,lgw,Year 1, spring 1, Monday,5343,16.7
frame,lgw,Year 1, spring 1, Monday,5344,16.7
frame,lgw,Year 1, spring 1, Monday,5345,16.8
frame,lgw,Year 1, spring 1, Monday,5346,16.6
frame,lgw,Year 1, spring 1, Monday,5347,16.7
frame,lgw,Year 1, spring 1, Monday,5348,16.7
frame,lgw,Year 1, spring 1, Monday,5349,16.6
frame,lgw,Year 1, spring 1, Monday,5350,16.6
frame,lgw,Year 1, spring 1, Monday,5351,16.7
frame,lgw,Year 1, spring 1, Monday,5352,16.7
frame,lgw,Year 1, spring 1, Monday,5353,16.6
frame,lgw,Year 1, spring 1, Monday,5354,16.6
frame,lgw,Year 1, spring 1, Monday,5355,16.7
frame,lgw,Year 1, spring 1, Monday,5356,16.7
frame,lgw,Year 1, spring 1, Monday,5357,16.7
frame,lgw,Year 1, spring 1, Monday,5358,16.8
frame,lgw,Year 1, spring 1, Monday,5359,16.6
frame,lgw,Year 1, spring 1, Monday,5360,16.6
frame,lgw,Year 1, spring 1, Monday,5361,16.7
frame,lgw,Year 1, spring 1, Monday,5362,16.6
frame,lgw,Year 1, spring 1, Monday,5363,16.6
frame,lgw,Year 1, spring 1, Monday,5364,16.7
frame,lgw,Year 1, spring 1, Monday,5365,16.7
frame,lgw,Year 1, spring 1, Monday,5366,16.6
frame,lgw,Year 1, spring 1, Monday,5367,16.6
frame,lgw,Year 1, spring 1, Monday,5368,16.7
frame,lgw,Year 1, spring 1, Monday,5369,16.7
frame,lgw,Year 1, spring 1, Monday,5370,16.7
frame,lgw,Year 1, spring 1, Monday,5371,16.9
frame,lgw,Year 1, spring 1, Monday,5372,16.5
frame,lgw,Year 1, spring 1, Monday,5373,16.7
frame,lgw,Year 1, spring 1, Monday,5374,16.6
frame,lgw,Year 1, spring 1, Monday,5375,16.7
frame,lgw,Year 1, spring 1, Monday,5376,16.6
frame,lgw,Year 1, spring 1, Monday,5377,16.7
frame,lgw,Year 1, spring 1, Monday,5378,16.6
frame,lgw,Year 1, spring 1, Monday,5379,16.7
frame,lgw,Year 1, spring 1, Monday,5380,16.7
frame,lgw,Year 1, spring 1, Monday,5381,16.6
frame,lgw,Year 1, spring 1, Monday,5382,16.7
frame,lgw,Year 1, spring 1, Monday,5383,16.7
frame,lgw,Year 1, spring 1, Monday,5384,16.7
frame,lgw,Year 1, spring 1, Monday,5385,16.6
frame,lgw,Year 1, spring 1, Monday,5386,16.7
frame,lgw,Year 1, spring 1, Monday,5387,16.6
frame,lgw,Year 1, spring 1, Monday,5388,16.7
frame,lgw,Year 1, spring 1, Monday,5389,16.6
frame,lgw,Year 1, spring 1, Monday,5390,16.6
frame,lgw,Year 1, spring 1, Monday,5391,16.7
frame,lgw,Year 1, spring 1, Monday,5392,16.7
frame,lgw,Year 1, spring 1, Monday,5393,16.6
frame,lgw,Year 1, spring 1, Monday,5394,16.7
frame,lgw,Year 1, spring 1, Monday,5395,16.7
frame,lgw,Year 1, spring 1, Monday,5396,16.6
frame,lgw,Year 1, spring 1, Monday,5397,16.8
frame,lgw,Year 1, spring 1, Monday,5398,16.7
frame,lgw,Year 1, spring 1, Monday,5399,16.5
frame,lgw,Year 1, spring 1, Monday,5400,16.7
frame,lgw,Year 1, spring 1, Monday,5401,17.3
frame,lgw,Year 1, spring 1, Monday,5402,16.0
frame,lgw,Year 1, spring 1, Monday,5403,16.6
frame,lgw,Year 1, spring 1, Monday,5404,16.7
frame,lgw,Year 1, spring 1, Monday,5405,16.6
frame,lgw,Year 1, spring 1, Monday,5406,16.7
frame,lgw,Year 1, spring 1, Monday,5407,16.7
frame,lgw,Year 1, spring 1, Monday,5408,16.6
frame,lgw,Year 1, spring 1, Monday,5409,16.7
frame,lgw,Year 1, spring 1, Monday,5410,16.7
frame,lgw,Year 1, spring 1, Monday,5411,16.7
frame,lgw,Year 1, spring 1, Monday,5412,16.7
frame,lgw,Year 1, spring 1, Monday,5413,16.6
frame,lgw,Year 1, spring 1, Monday,5414,16.6
frame,lgw,Year 1, spring 1, Monday,5415,16.6
frame,lgw,Year 1, spring 1, Monday,5416,16.7
frame,lgw,Year 1, spring 1, Monday,5417,16.7
frame,lgw,Year 1, spring 1, Monday,5418,16.7
frame,lgw,Year 1, spring 1, Monday,5419,17.1
frame,lgw,Year 1, spring 1, Monday,5420,16.1
frame,lgw,Year 1, spring 1, Monday,5421,16.7
frame,lgw,Year 1, spring 1, Monday,5422,16.7
frame,lgw,Year 1, spring 1, Monday,5423,16.7
frame,lgw,Year 1, spring 1, Monday,5424,16.6
frame,lgw,Year 1, spring 1, Monday,5425,16.9
frame,lgw,Year 1, spring 1, Monday,5426,16.6
frame,lgw,Year 1, spring 1, Monday,5427,16.5
frame,lgw,Year 1, spring 1, Monday,5428,16.7
frame,lgw,Year 1, spring 1, Monday,5429,16.6
frame,lgw,Year 1, spring 1, Monday,5430,16.7
frame,lgw,Year 1, spring 1, Monday,5431,17.0
frame,lgw,Year 1, spring 1, Monday,5432,17.9
frame,lgw,Year 1, spring 1, Monday,5433,15.3
frame,lgw,Year 1, spring 1, Monday,5434,16.5
frame,lgw,Year 1, spring 1, Monday,5435,16.7
frame,lgw,Year 1, spring 1, Monday,5436,16.8
frame,lgw,Year 1, spring 1, Monday,5437,16.7
frame,lgw,Year 1, spring 1, Monday,5438,16.6
frame,lgw,Year 1, spring 1, Monday,5439,16.6
frame,lgw,Year 1, spring 1, Monday,5440,16.7
frame,lgw,Year 1, spring 1, Monday,5441,16.6
frame,lgw,Year 1, spring 1, Monday,5442,16.6
frame,lgw,Year 1, spring 1, Monday,5443,16.7
frame,lgw,Year 1, spring 1, Monday,5444,16.6
frame,lgw,Year 1, spring 1, Monday,5445,16.7
frame,lgw,Year 1, spring 1, Monday,5446,16.7
frame,lgw,Year 1, spring 1, Monday,5447,16.6
frame,lgw,Year 1, spring 1, Monday,5448,16.8
frame,lgw,Year 1, spring 1, Monday,5449,16.6
frame,lgw,Year 1, spring 1, Monday,5450,16.6
frame,lgw,Year 1, spring 1, Monday,5451,16.7
frame,lgw,Year 1, spring 1, Monday,5452,16.7
frame,lgw,Year 1, spring 1, Monday,5453,16.7
frame,lgw,Year 1, spring 1, Monday,5454,16.7
frame,lgw,Year 1, spring 1, Monday,5455,16.7
frame,lgw,Year 1, spring 1, Monday,5456,16.6
frame,lgw,Year 1, spring 1, Monday,5457,17.3
frame,lgw,Year 1, spring 1, Monday,5458,16.0
frame,lgw,Year 1, spring 1, Monday,5459,16.7
frame,lgw,Year 1, spring 1, Monday,5460,16.8
frame,lgw,Year 1, spring 1, Monday,5461,16.6
frame,lgw,Year 1, spring 1, Monday,5462,16.7
frame,lgw,Year 1, spring 1, Monday,5463,16.6
frame,lgw,Year 1, spring 1, Monday,5464,16.7
frame,lgw,Year 1, spring 1, Monday,5465,16.7
frame,lgw,Year 1, spring 1, Monday,5466,16.7
frame,lgw,Year 1, spring 1, Monday,5467,16.6
frame,lgw,Year 1, spring 1, Monday,5468,17.0
frame,lgw,Year 1, spring 1, Monday,5469,16.3
frame,lgw,Year 1, spring 1, Monday,5470,16.7
frame,lgw,Year 1, spring 1, Monday,5471,16.7
frame,lgw,Year 1, spring 1, Monday,5472,17.2
frame,lgw,Year 1, spring 1, Monday,5473,16.2
frame,lgw,Year 1, spring 1, Monday,5474,16.6
frame,lgw,Year 1, spring 1, Monday,5475,16.6
frame,lgw,Year 1, spring 1, Monday,5476,16.7
frame,lgw,Year 1, spring 1, Monday,5477,17.0
frame,lgw,Year 1, spring 1, Monday,5478,16.3
frame,lgw,Year 1, spring 1, Monday,5479,16.7
frame,lgw,Year 1, spring 1, Monday,5480,16.6
frame,lgw,Year 1, spring 1, Monday,5481,16.8
frame,lgw,Year 1, spring 1, Monday,5482,16.7
frame,lgw,Year 1, spring 1, Monday,5483,16.6
frame,lgw,Year 1, spring 1, Monday,5484,16.6
frame,lgw,Year 1, spring 1, Monday,5485,16.7
frame,lgw,Year 1, spring 1, Monday,5486,16.7
frame,lgw,Year 1, spring 1, Monday,5487,16.8
frame,lgw,Year 1, spring 1, Monday,5488,16.5
frame,lgw,Year 1, spring 1, Monday,5489,16.6
frame,lgw,Year 1, spring 1, Monday,5490,16.7
frame,lgw,Year 1, spring 1, Monday,5491,16.7
frame,lgw,Year 1, spring 1, Monday,5492,16.6
frame,lgw,Year 1, spring 1, Monday,5493,16.7
frame,lgw,Year 1, spring 1, Monday,5494,16.7
frame,lgw,Year 1, spring 1, Monday,5495,16.6
frame,lgw,Year 1, spring 1, Monday,5496,16.7
frame,lgw,Year 1, spring 1, Monday,5497,16.9
frame,lgw,Year 1, spring 1, Monday,5498,16.5
frame,lgw,Year 1, spring 1, Monday,5499,16.7
frame,lgw,Year 1, spring 1, Monday,5500,16.7
frame,lgw,Year 1, spring 1, Monday,5501,16.7
frame,lgw,Year 1, spring 1, Monday,5502,16.6
frame,lgw,Year 1, spring 1, Monday,5503,16.7
frame,lgw,Year 1, spring 1, Monday,5504,16.9
frame,lgw,Year 1, spring 1, Monday,5505,16.4
frame,lgw,Year 1, spring 1, Monday,5506,16.7
frame,lgw,Year 1, spring 1, Monday,5507,16.7
frame,lgw,Year 1, spring 1, Monday,5508,16.7
frame,lgw,Year 1, spring 1, Monday,5509,16.7
frame,lgw,Year 1, spring 1, Monday,5510,16.9
frame,lgw,Year 1, spring 1, Monday,5511,16.3
frame,lgw,Year 1, spring 1, Monday,5512,16.8
frame,lgw,Year 1, spring 1, Monday,5513,16.5
frame,lgw,Year 1, spring 1, Monday,5514,16.7
frame,lgw,Year 1, spring 1, Monday,5515,16.7
frame,lgw,Year 1, spring 1, Monday,5516,16.6
frame,lgw,Year 1, spring 1, Monday,5517,16.7
frame,lgw,Year 1, spring 1, Monday,5518,16.7
frame,lgw,Year 1, spring 1, Monday,5519,16.6
frame,lgw,Year 1, spring 1, Monday,5520,16.7
frame,lgw,Year 1, spring 1, Monday,5521,16.7
frame,lgw,Year 1, spring 1, Monday,5522,16.8
frame,lgw,Year 1, spring 1, Monday,5523,16.6
frame,lgw,Year 1, spring 1, Monday,5524,16.5
frame,lgw,Year 1, spring 1, Monday,5525,17.1
frame,lgw,Year 1, spring 1, Monday,5526,16.4
frame,lgw,Year 1, spring 1, Monday,5527,16.7
frame,lgw,Year 1, spring 1, Monday,5528,16.6
frame,lgw,Year 1, spring 1, Monday,5529,16.7
frame,lgw,Year 1, spring 1, Monday,5530,16.7
frame,lgw,Year 1, spring 1, Monday,5531,16.6
frame,lgw,Year 1, spring 1, Monday,5532,16.7
frame,lgw,Year 1, spring 1, Monday,5533,16.7
frame,lgw,Year 1, spring 1, Monday,5534,16.7
frame,lgw,Year 1, spring 1, Monday,5535,16.7
frame,lgw,Year 1, spring 1, Monday,5536,16.6
frame,lgw,Year 1, spring 1, Monday,5537,16.7
frame,lgw,Year 1, spring 1, Monday,5538,16.7
frame,lgw,Year 1, spring 1, Monday,5539,16.6
frame,lgw,Year 1, spring 1, Monday,5540,16.6
frame,lgw,Year 1, spring 1, Monday,5541,16.7
frame,lgw,Year 1, spring 1, Monday,5542,16.7
frame,lgw,Year 1, spring 1, Monday,5543,17.0
frame,lgw,Year 1, spring 1, Monday,5544,16.4
frame,lgw,Year 1, spring 1, Monday,5545,16.7
frame,lgw,Year 1, spring 1, Monday,5546,17.5
frame,lgw,Year 1, spring 1, Monday,5547,15.8
frame,lgw,Year 1, spring 1, Monday,5548,16.7
frame,lgw,Year 1, spring 1, Monday,5549,16.6
frame,lgw,Year 1, spring 1, Monday,5550,16.7
frame,lgw,Year 1, spring 1, Monday,5551,16.7
frame,lgw,Year 1, spring 1, Monday,5552,16.6
frame,lgw,Year 1, spring 1, Monday,5553,16.7
frame,lgw,Year 1, spring 1, Monday,5554,16.7
frame,lgw,Year 1, spring 1, Monday,5555,16.7
frame,lgw,Year 1, spring 1, Monday,5556,16.6
frame,lgw,Year 1, spring 1, Monday,5557,16.6
frame,lgw,Year 1, spring 1, Monday,5558,16.7
frame,lgw,Year 1, spring 1, Monday,5559,16.6
frame,lgw,Year 1, spring 1, Monday,5560,16.8
frame,lgw,Year 1, spring 1, Monday,5561,16.8
frame,lgw,Year 1, spring 1, Monday,5562,16.3
frame,lgw,Year 1, spring 1, Monday,5563,17.1
frame,lgw,Year 1, spring 1, Monday,5564,16.4
frame,lgw,Year 1, spring 1, Monday,5565,16.6
frame,lgw,Year 1, spring 1, Monday,5566,16.6
frame,lgw,Year 1, spring 1, Monday,5567,16.7
frame,lgw,Year 1, spring 1, Monday,5568,16.7
frame,lgw,Year 1, spring 1, Monday,5569,16.7
frame,lgw,Year 1, spring 1, Monday,5570,16.7
frame,lgw,Year 1, spring 1, Monday,5571,16.6
frame,lgw,Year 1, spring 1, Monday,5572,16.7
frame,lgw,Year 1, spring 1, Monday,5573,16.7
frame,lgw,Year 1, spring 1, Monday,5574,16.7
frame,lgw,Year 1, spring 1, Monday,5575,16.7
frame,lgw,Year 1, spring 1, Monday,5576,16.7
frame,lgw,Year 1, spring 1, Monday,5577,16.6
frame,lgw,Year 1, spring 1, Monday,5578,16.7
frame,lgw,Year 1, spring 1, Monday,5579,16.7
frame,lgw,Year 1, spring 1, Monday,5580,16.7
frame,lgw,Year 1, spring 1, Monday,5581,16.7
frame,lgw,Year 1, spring 1, Monday,5582,16.7
frame,lgw,Year 1, spring 1, Monday,5583,16.7
frame,lgw,Year 1, spring 1, Monday,5584,16.6
frame,lgw,Year 1, spring 1, Monday,5585,16.6
frame,lgw,Year 1, spring 1, Monday,5586,16.7
frame,lgw,Year 1, spring 1, Monday,5587,16.8
frame,lgw,Year 1, spring 1, Monday,5588,16.5
frame,lgw,Year 1, spring 1, Monday,5589,16.7
frame,lgw,Year 1, spring 1, Monday,5590,16.6
frame,lgw,Year 1, spring 1, Monday,5591,16.6
frame,lgw,Year 1, spring 1, Monday,5592,16.7
frame,lgw,Year 1, spring 1, Monday,5593,16.7
frame,lgw,Year 1, spring 1, Monday,5594,16.7
frame,lgw,Year 1, spring 1, Monday,5595,16.6
frame,lgw,Year 1, spring 1, Monday,5596,16.6
frame,lgw,Year 1, spring 1, Monday,5597,16.7
frame,lgw,Year 1, spring 1, Monday,5598,16.7
frame,lgw,Year 1, spring 1, Monday,5599,16.7
frame,lgw,Year 1, spring 1, Monday,5600,16.7
frame,lgw,Year 1, spring 1, Monday,5601,16.6
frame,lgw,Year 1, spring 1, Monday,5602,16.7
frame,lgw,Year 1, spring 1, Monday,5603,16.7
frame,lgw,Year 1, spring 1, Monday,5604,16.6
frame,lgw,Year 1, spring 1, Monday,5605,16.7
frame,lgw,Year 1, spring 1, Monday,5606,16.7
frame,lgw,Year 1, spring 1, Monday,5607,16.7
frame,lgw,Year 1, spring 1, Monday,5608,16.7
frame,lgw,Year 1, spring 1, Monday,5609,16.7
