kind,player,date,name,calls,total_ms,avg_ms,max_ms
lag,lgw,Year 1, spring 4, Thursday,2,180.7
frame,lgw,Year 1, spring 4, Thursday,1161,16.7
frame,lgw,Year 1, spring 4, Thursday,1162,16.8
frame,lgw,Year 1, spring 4, Thursday,1163,16.8
frame,lgw,Year 1, spring 4, Thursday,1164,16.5
frame,lgw,Year 1, spring 4, Thursday,1165,16.7
frame,lgw,Year 1, spring 4, Thursday,1166,16.6
frame,lgw,Year 1, spring 4, Thursday,1167,17.7
frame,lgw,Year 1, spring 4, Thursday,1168,15.7
frame,lgw,Year 1, spring 4, Thursday,1169,16.7
frame,lgw,Year 1, spring 4, Thursday,1170,16.6
frame,lgw,Year 1, spring 4, Thursday,1171,16.6
frame,lgw,Year 1, spring 4, Thursday,1172,16.7
frame,lgw,Year 1, spring 4, Thursday,1173,16.7
frame,lgw,Year 1, spring 4, Thursday,1174,16.7
frame,lgw,Year 1, spring 4, Thursday,1175,16.7
frame,lgw,Year 1, spring 4, Thursday,1176,16.7
frame,lgw,Year 1, spring 4, Thursday,1177,16.6
frame,lgw,Year 1, spring 4, Thursday,1178,16.8
frame,lgw,Year 1, spring 4, Thursday,1179,16.6
frame,lgw,Year 1, spring 4, Thursday,1180,16.6
frame,lgw,Year 1, spring 4, Thursday,1181,16.6
frame,lgw,Year 1, spring 4, Thursday,1182,16.7
frame,lgw,Year 1, spring 4, Thursday,1183,16.7
frame,lgw,Year 1, spring 4, Thursday,1184,16.6
frame,lgw,Year 1, spring 4, Thursday,1185,16.7
frame,lgw,Year 1, spring 4, Thursday,1186,16.7
frame,lgw,Year 1, spring 4, Thursday,1187,16.8
frame,lgw,Year 1, spring 4, Thursday,1188,17.1
frame,lgw,Year 1, spring 4, Thursday,1189,16.2
frame,lgw,Year 1, spring 4, Thursday,1190,16.6
frame,lgw,Year 1, spring 4, Thursday,1191,16.7
frame,lgw,Year 1, spring 4, Thursday,1192,16.7
frame,lgw,Year 1, spring 4, Thursday,1193,16.7
frame,lgw,Year 1, spring 4, Thursday,1194,16.6
frame,lgw,Year 1, spring 4, Thursday,1195,16.6
frame,lgw,Year 1, spring 4, Thursday,1196,16.6
frame,lgw,Year 1, spring 4, Thursday,1197,16.7
frame,lgw,Year 1, spring 4, Thursday,1198,16.7
frame,lgw,Year 1, spring 4, Thursday,1199,99.5
frame,lgw,Year 1, spring 4, Thursday,1200,0.2
frame,lgw,Year 1, spring 4, Thursday,1201,0.2
frame,lgw,Year 1, spring 4, Thursday,1202,0.9
frame,lgw,Year 1, spring 4, Thursday,1203,0.2
frame,lgw,Year 1, spring 4, Thursday,1204,1.2
frame,lgw,Year 1, spring 4, Thursday,1205,14.3
frame,lgw,Year 1, spring 4, Thursday,1206,16.8
frame,lgw,Year 1, spring 4, Thursday,1207,16.6
frame,lgw,Year 1, spring 4, Thursday,1208,16.8
frame,lgw,Year 1, spring 4, Thursday,1209,16.5
frame,lgw,Year 1, spring 4, Thursday,1210,16.7
frame,lgw,Year 1, spring 4, Thursday,1211,16.7
frame,lgw,Year 1, spring 4, Thursday,1212,16.8
frame,lgw,Year 1, spring 4, Thursday,1213,16.5
frame,lgw,Year 1, spring 4, Thursday,1214,16.6
frame,lgw,Year 1, spring 4, Thursday,1215,16.7
frame,lgw,Year 1, spring 4, Thursday,1216,16.7
frame,lgw,Year 1, spring 4, Thursday,1217,16.7
frame,lgw,Year 1, spring 4, Thursday,1218,16.7
frame,lgw,Year 1, spring 4, Thursday,1219,16.7
frame,lgw,Year 1, spring 4, Thursday,1220,16.6
frame,lgw,Year 1, spring 4, Thursday,1221,16.6
frame,lgw,Year 1, spring 4, Thursday,1222,16.6
frame,lgw,Year 1, spring 4, Thursday,1223,16.7
frame,lgw,Year 1, spring 4, Thursday,1224,16.6
frame,lgw,Year 1, spring 4, Thursday,1225,16.8
frame,lgw,Year 1, spring 4, Thursday,1226,16.5
frame,lgw,Year 1, spring 4, Thursday,1227,16.8
frame,lgw,Year 1, spring 4, Thursday,1228,16.6
frame,lgw,Year 1, spring 4, Thursday,1229,16.8
frame,lgw,Year 1, spring 4, Thursday,1230,16.6
frame,lgw,Year 1, spring 4, Thursday,1231,16.6
frame,lgw,Year 1, spring 4, Thursday,1232,16.6
frame,lgw,Year 1, spring 4, Thursday,1233,16.7
frame,lgw,Year 1, spring 4, Thursday,1234,16.7
frame,lgw,Year 1, spring 4, Thursday,1235,16.6
frame,lgw,Year 1, spring 4, Thursday,1236,16.7
frame,lgw,Year 1, spring 4, Thursday,1237,16.9
frame,lgw,Year 1, spring 4, Thursday,1238,16.5
frame,lgw,Year 1, spring 4, Thursday,1239,16.6
frame,lgw,Year 1, spring 4, Thursday,1240,16.6
frame,lgw,Year 1, spring 4, Thursday,1241,16.7
frame,lgw,Year 1, spring 4, Thursday,1242,16.7
frame,lgw,Year 1, spring 4, Thursday,1243,16.6
frame,lgw,Year 1, spring 4, Thursday,1244,16.7
frame,lgw,Year 1, spring 4, Thursday,1245,16.7
frame,lgw,Year 1, spring 4, Thursday,1246,16.7
frame,lgw,Year 1, spring 4, Thursday,1247,21.4
frame,lgw,Year 1, spring 4, Thursday,1248,12.1
frame,lgw,Year 1, spring 4, Thursday,1249,16.7
frame,lgw,Year 1, spring 4, Thursday,1250,16.6
frame,lgw,Year 1, spring 4, Thursday,1251,16.7
frame,lgw,Year 1, spring 4, Thursday,1252,16.6
frame,lgw,Year 1, spring 4, Thursday,1253,16.7
frame,lgw,Year 1, spring 4, Thursday,1254,16.6
frame,lgw,Year 1, spring 4, Thursday,1255,16.7
frame,lgw,Year 1, spring 4, Thursday,1256,16.7
frame,lgw,Year 1, spring 4, Thursday,1257,16.7
frame,lgw,Year 1, spring 4, Thursday,1258,16.6
frame,lgw,Year 1, spring 4, Thursday,1259,16.7
frame,lgw,Year 1, spring 4, Thursday,1260,16.7
frame,lgw,Year 1, spring 4, Thursday,1261,16.6
frame,lgw,Year 1, spring 4, Thursday,1262,34.5
frame,lgw,Year 1, spring 4, Thursday,1263,0.9
frame,lgw,Year 1, spring 4, Thursday,1264,14.6
frame,lgw,Year 1, spring 4, Thursday,1265,16.7
frame,lgw,Year 1, spring 4, Thursday,1266,16.6
frame,lgw,Year 1, spring 4, Thursday,1267,16.7
frame,lgw,Year 1, spring 4, Thursday,1268,16.7
frame,lgw,Year 1, spring 4, Thursday,1269,16.6
frame,lgw,Year 1, spring 4, Thursday,1270,16.7
frame,lgw,Year 1, spring 4, Thursday,1271,16.6
frame,lgw,Year 1, spring 4, Thursday,1272,16.7
frame,lgw,Year 1, spring 4, Thursday,1273,16.7
frame,lgw,Year 1, spring 4, Thursday,1274,16.7
frame,lgw,Year 1, spring 4, Thursday,1275,16.7
frame,lgw,Year 1, spring 4, Thursday,1276,16.6
frame,lgw,Year 1, spring 4, Thursday,1277,16.8
frame,lgw,Year 1, spring 4, Thursday,1278,16.5
frame,lgw,Year 1, spring 4, Thursday,1279,16.6
frame,lgw,Year 1, spring 4, Thursday,1280,16.7
frame,lgw,Year 1, spring 4, Thursday,1281,16.6
frame,lgw,Year 1, spring 4, Thursday,1282,16.7
frame,lgw,Year 1, spring 4, Thursday,1283,16.7
frame,lgw,Year 1, spring 4, Thursday,1284,16.7
frame,lgw,Year 1, spring 4, Thursday,1285,16.7
frame,lgw,Year 1, spring 4, Thursday,1286,16.6
frame,lgw,Year 1, spring 4, Thursday,1287,16.6
frame,lgw,Year 1, spring 4, Thursday,1288,17.1
frame,lgw,Year 1, spring 4, Thursday,1289,18.7
frame,lgw,Year 1, spring 4, Thursday,1290,14.4
frame,lgw,Year 1, spring 4, Thursday,1291,16.6
frame,lgw,Year 1, spring 4, Thursday,1292,16.7
frame,lgw,Year 1, spring 4, Thursday,1293,16.6
frame,lgw,Year 1, spring 4, Thursday,1294,16.8
frame,lgw,Year 1, spring 4, Thursday,1295,16.5
frame,lgw,Year 1, spring 4, Thursday,1296,16.7
frame,lgw,Year 1, spring 4, Thursday,1297,16.7
frame,lgw,Year 1, spring 4, Thursday,1298,16.6
frame,lgw,Year 1, spring 4, Thursday,1299,16.7
frame,lgw,Year 1, spring 4, Thursday,1300,16.7
frame,lgw,Year 1, spring 4, Thursday,1301,16.8
frame,lgw,Year 1, spring 4, Thursday,1302,16.6
frame,lgw,Year 1, spring 4, Thursday,1303,16.6
frame,lgw,Year 1, spring 4, Thursday,1304,16.6
frame,lgw,Year 1, spring 4, Thursday,1305,16.7
frame,lgw,Year 1, spring 4, Thursday,1306,31.6
frame,lgw,Year 1, spring 4, Thursday,1307,1.6
frame,lgw,Year 1, spring 4, Thursday,1308,16.7
frame,lgw,Year 1, spring 4, Thursday,1309,16.7
frame,lgw,Year 1, spring 4, Thursday,1310,21.3
frame,lgw,Year 1, spring 4, Thursday,1311,12.1
frame,lgw,Year 1, spring 4, Thursday,1312,16.6
frame,lgw,Year 1, spring 4, Thursday,1313,16.7
frame,lgw,Year 1, spring 4, Thursday,1314,16.6
frame,lgw,Year 1, spring 4, Thursday,1315,16.8
frame,lgw,Year 1, spring 4, Thursday,1316,16.6
frame,lgw,Year 1, spring 4, Thursday,1317,16.6
frame,lgw,Year 1, spring 4, Thursday,1318,16.7
frame,lgw,Year 1, spring 4, Thursday,1319,16.6
frame,lgw,Year 1, spring 4, Thursday,1320,16.7
frame,lgw,Year 1, spring 4, Thursday,1321,16.6
frame,lgw,Year 1, spring 4, Thursday,1322,16.6
frame,lgw,Year 1, spring 4, Thursday,1323,16.7
frame,lgw,Year 1, spring 4, Thursday,1324,16.6
frame,lgw,Year 1, spring 4, Thursday,1325,17.7
frame,lgw,Year 1, spring 4, Thursday,1326,15.7
frame,lgw,Year 1, spring 4, Thursday,1327,124.4
frame,lgw,Year 1, spring 4, Thursday,1328,39.7
frame,lgw,Year 1, spring 4, Thursday,1329,0.5
frame,lgw,Year 1, spring 4, Thursday,1330,0.2
frame,lgw,Year 1, spring 4, Thursday,1331,0.2
frame,lgw,Year 1, spring 4, Thursday,1332,0.1
frame,lgw,Year 1, spring 4, Thursday,1333,0.1
frame,lgw,Year 1, spring 4, Thursday,1334,0.1
frame,lgw,Year 1, spring 4, Thursday,1335,0.2
frame,lgw,Year 1, spring 4, Thursday,1336,13.9
frame,lgw,Year 1, spring 4, Thursday,1337,3.7
frame,lgw,Year 1, spring 4, Thursday,1338,16.8
frame,lgw,Year 1, spring 4, Thursday,1339,16.7
frame,lgw,Year 1, spring 4, Thursday,1340,16.6
frame,lgw,Year 1, spring 4, Thursday,1341,16.8
frame,lgw,Year 1, spring 4, Thursday,1342,16.5
frame,lgw,Year 1, spring 4, Thursday,1343,16.7
frame,lgw,Year 1, spring 4, Thursday,1344,16.6
frame,lgw,Year 1, spring 4, Thursday,1345,16.7
frame,lgw,Year 1, spring 4, Thursday,1346,16.6
frame,lgw,Year 1, spring 4, Thursday,1347,16.7
frame,lgw,Year 1, spring 4, Thursday,1348,16.7
frame,lgw,Year 1, spring 4, Thursday,1349,16.7
frame,lgw,Year 1, spring 4, Thursday,1350,16.8
frame,lgw,Year 1, spring 4, Thursday,1351,16.6
frame,lgw,Year 1, spring 4, Thursday,1352,16.7
frame,lgw,Year 1, spring 4, Thursday,1353,16.8
frame,lgw,Year 1, spring 4, Thursday,1354,16.5
frame,lgw,Year 1, spring 4, Thursday,1355,16.6
frame,lgw,Year 1, spring 4, Thursday,1356,16.7
frame,lgw,Year 1, spring 4, Thursday,1357,16.6
frame,lgw,Year 1, spring 4, Thursday,1358,16.7
frame,lgw,Year 1, spring 4, Thursday,1359,16.6
frame,lgw,Year 1, spring 4, Thursday,1360,16.6
frame,lgw,Year 1, spring 4, Thursday,1361,16.7
frame,lgw,Year 1, spring 4, Thursday,1362,16.7
frame,lgw,Year 1, spring 4, Thursday,1363,16.7
frame,lgw,Year 1, spring 4, Thursday,1364,16.7
frame,lgw,Year 1, spring 4, Thursday,1365,16.6
frame,lgw,Year 1, spring 4, Thursday,1366,16.7
frame,lgw,Year 1, spring 4, Thursday,1367,16.7
frame,lgw,Year 1, spring 4, Thursday,1368,16.6
frame,lgw,Year 1, spring 4, Thursday,1369,16.7
frame,lgw,Year 1, spring 4, Thursday,1370,16.7
frame,lgw,Year 1, spring 4, Thursday,1371,16.7
frame,lgw,Year 1, spring 4, Thursday,1372,16.7
frame,lgw,Year 1, spring 4, Thursday,1373,16.6
frame,lgw,Year 1, spring 4, Thursday,1374,16.6
frame,lgw,Year 1, spring 4, Thursday,1375,16.7
frame,lgw,Year 1, spring 4, Thursday,1376,16.6
frame,lgw,Year 1, spring 4, Thursday,1377,16.7
frame,lgw,Year 1, spring 4, Thursday,1378,16.9
frame,lgw,Year 1, spring 4, Thursday,1379,16.4
frame,lgw,Year 1, spring 4, Thursday,1380,16.9
frame,lgw,Year 1, spring 4, Thursday,1381,26.7
frame,lgw,Year 1, spring 4, Thursday,1382,7.6
frame,lgw,Year 1, spring 4, Thursday,1383,15.4
frame,lgw,Year 1, spring 4, Thursday,1384,16.6
frame,lgw,Year 1, spring 4, Thursday,1385,16.6
frame,lgw,Year 1, spring 4, Thursday,1386,16.8
frame,lgw,Year 1, spring 4, Thursday,1387,16.9
frame,lgw,Year 1, spring 4, Thursday,1388,16.5
frame,lgw,Year 1, spring 4, Thursday,1389,16.6
frame,lgw,Year 1, spring 4, Thursday,1390,16.7
frame,lgw,Year 1, spring 4, Thursday,1391,16.8
frame,lgw,Year 1, spring 4, Thursday,1392,16.6
frame,lgw,Year 1, spring 4, Thursday,1393,16.6
frame,lgw,Year 1, spring 4, Thursday,1394,16.6
frame,lgw,Year 1, spring 4, Thursday,1395,16.6
frame,lgw,Year 1, spring 4, Thursday,1396,16.7
frame,lgw,Year 1, spring 4, Thursday,1397,16.7
frame,lgw,Year 1, spring 4, Thursday,1398,16.7
frame,lgw,Year 1, spring 4, Thursday,1399,16.7
frame,lgw,Year 1, spring 4, Thursday,1400,16.6
frame,lgw,Year 1, spring 4, Thursday,1401,16.7
frame,lgw,Year 1, spring 4, Thursday,1402,16.7
frame,lgw,Year 1, spring 4, Thursday,1403,16.6
frame,lgw,Year 1, spring 4, Thursday,1404,16.9
frame,lgw,Year 1, spring 4, Thursday,1405,16.6
frame,lgw,Year 1, spring 4, Thursday,1406,16.5
frame,lgw,Year 1, spring 4, Thursday,1407,16.7
frame,lgw,Year 1, spring 4, Thursday,1408,16.7
frame,lgw,Year 1, spring 4, Thursday,1409,16.8
frame,lgw,Year 1, spring 4, Thursday,1410,16.6
frame,lgw,Year 1, spring 4, Thursday,1411,16.6
frame,lgw,Year 1, spring 4, Thursday,1412,16.6
frame,lgw,Year 1, spring 4, Thursday,1413,16.7
frame,lgw,Year 1, spring 4, Thursday,1414,16.6
frame,lgw,Year 1, spring 4, Thursday,1415,16.7
frame,lgw,Year 1, spring 4, Thursday,1416,16.7
frame,lgw,Year 1, spring 4, Thursday,1417,16.7
frame,lgw,Year 1, spring 4, Thursday,1418,32.0
frame,lgw,Year 1, spring 4, Thursday,1419,1.4
frame,lgw,Year 1, spring 4, Thursday,1420,16.6
frame,lgw,Year 1, spring 4, Thursday,1421,16.6
frame,lgw,Year 1, spring 4, Thursday,1422,16.6
frame,lgw,Year 1, spring 4, Thursday,1423,16.6
frame,lgw,Year 1, spring 4, Thursday,1424,16.7
frame,lgw,Year 1, spring 4, Thursday,1425,16.7
frame,lgw,Year 1, spring 4, Thursday,1426,16.9
frame,lgw,Year 1, spring 4, Thursday,1427,16.5
frame,lgw,Year 1, spring 4, Thursday,1428,18.9
frame,lgw,Year 1, spring 4, Thursday,1429,14.5
frame,lgw,Year 1, spring 4, Thursday,1430,16.8
frame,lgw,Year 1, spring 4, Thursday,1431,16.5
frame,lgw,Year 1, spring 4, Thursday,1432,16.7
frame,lgw,Year 1, spring 4, Thursday,1433,16.7
frame,lgw,Year 1, spring 4, Thursday,1434,16.7
frame,lgw,Year 1, spring 4, Thursday,1435,16.6
frame,lgw,Year 1, spring 4, Thursday,1436,16.7
frame,lgw,Year 1, spring 4, Thursday,1437,16.6
frame,lgw,Year 1, spring 4, Thursday,1438,16.7
frame,lgw,Year 1, spring 4, Thursday,1439,16.6
frame,lgw,Year 1, spring 4, Thursday,1440,16.7
frame,lgw,Year 1, spring 4, Thursday,1441,16.7
frame,lgw,Year 1, spring 4, Thursday,1442,16.9
frame,lgw,Year 1, spring 4, Thursday,1443,16.6
frame,lgw,Year 1, spring 4, Thursday,1444,16.5
frame,lgw,Year 1, spring 4, Thursday,1445,16.7
frame,lgw,Year 1, spring 4, Thursday,1446,16.7
frame,lgw,Year 1, spring 4, Thursday,1447,16.6
frame,lgw,Year 1, spring 4, Thursday,1448,19.7
frame,lgw,Year 1, spring 4, Thursday,1449,13.7
frame,lgw,Year 1, spring 4, Thursday,1450,16.7
frame,lgw,Year 1, spring 4, Thursday,1451,16.6
frame,lgw,Year 1, spring 4, Thursday,1452,16.6
frame,lgw,Year 1, spring 4, Thursday,1453,16.7
frame,lgw,Year 1, spring 4, Thursday,1454,16.7
frame,lgw,Year 1, spring 4, Thursday,1455,21.9
frame,lgw,Year 1, spring 4, Thursday,1456,11.5
frame,lgw,Year 1, spring 4, Thursday,1457,16.6
frame,lgw,Year 1, spring 4, Thursday,1458,16.7
frame,lgw,Year 1, spring 4, Thursday,1459,16.7
frame,lgw,Year 1, spring 4, Thursday,1460,16.8
frame,lgw,Year 1, spring 4, Thursday,1461,16.5
frame,lgw,Year 1, spring 4, Thursday,1462,16.7
frame,lgw,Year 1, spring 4, Thursday,1463,16.7
frame,lgw,Year 1, spring 4, Thursday,1464,16.7
frame,lgw,Year 1, spring 4, Thursday,1465,16.7
frame,lgw,Year 1, spring 4, Thursday,1466,16.7
frame,lgw,Year 1, spring 4, Thursday,1467,16.5
frame,lgw,Year 1, spring 4, Thursday,1468,16.8
frame,lgw,Year 1, spring 4, Thursday,1469,16.6
frame,lgw,Year 1, spring 4, Thursday,1470,16.8
frame,lgw,Year 1, spring 4, Thursday,1471,16.5
frame,lgw,Year 1, spring 4, Thursday,1472,16.7
frame,lgw,Year 1, spring 4, Thursday,1473,16.8
frame,lgw,Year 1, spring 4, Thursday,1474,16.6
frame,lgw,Year 1, spring 4, Thursday,1475,16.6
frame,lgw,Year 1, spring 4, Thursday,1476,16.7
frame,lgw,Year 1, spring 4, Thursday,1477,16.7
frame,lgw,Year 1, spring 4, Thursday,1478,16.7
frame,lgw,Year 1, spring 4, Thursday,1479,16.6
frame,lgw,Year 1, spring 4, Thursday,1480,16.6
frame,lgw,Year 1, spring 4, Thursday,1481,16.7
frame,lgw,Year 1, spring 4, Thursday,1482,16.9
frame,lgw,Year 1, spring 4, Thursday,1483,16.4
frame,lgw,Year 1, spring 4, Thursday,1484,16.7
frame,lgw,Year 1, spring 4, Thursday,1485,16.7
frame,lgw,Year 1, spring 4, Thursday,1486,16.7
frame,lgw,Year 1, spring 4, Thursday,1487,16.7
frame,lgw,Year 1, spring 4, Thursday,1488,16.6
frame,lgw,Year 1, spring 4, Thursday,1489,16.6
frame,lgw,Year 1, spring 4, Thursday,1490,16.7
frame,lgw,Year 1, spring 4, Thursday,1491,16.7
frame,lgw,Year 1, spring 4, Thursday,1492,16.7
frame,lgw,Year 1, spring 4, Thursday,1493,16.9
