kind,player,date,name,calls,total_ms,avg_ms,max_ms
frame,,Year 1, spring 0, Sunday,5371,20.6
frame,,Year 1, spring 0, Sunday,5372,0.0
frame,,Year 1, spring 0, Sunday,5373,20.8
frame,,Year 1, spring 0, Sunday,5374,21.2
frame,,Year 1, spring 0, Sunday,5375,20.5
frame,,Year 1, spring 0, Sunday,5376,20.6
frame,,Year 1, spring 0, Sunday,5377,0.0
frame,,Year 1, spring 0, Sunday,5378,20.5
frame,,Year 1, spring 0, Sunday,5379,20.4
frame,,Year 1, spring 0, Sunday,5380,20.9
frame,,Year 1, spring 0, Sunday,5381,20.6
frame,,Year 1, spring 0, Sunday,5382,0.0
frame,,Year 1, spring 0, Sunday,5383,20.7
frame,,Year 1, spring 0, Sunday,5384,21.3
frame,,Year 1, spring 0, Sunday,5385,20.8
frame,,Year 1, spring 0, Sunday,5386,20.7
frame,,Year 1, spring 0, Sunday,5387,0.0
frame,,Year 1, spring 0, Sunday,5388,20.8
frame,,Year 1, spring 0, Sunday,5389,21.2
frame,,Year 1, spring 0, Sunday,5390,20.7
frame,,Year 1, spring 0, Sunday,5391,20.4
frame,,Year 1, spring 0, Sunday,5392,0.0
frame,,Year 1, spring 0, Sunday,5393,21.2
frame,,Year 1, spring 0, Sunday,5394,20.4
frame,,Year 1, spring 0, Sunday,5395,20.5
frame,,Year 1, spring 0, Sunday,5396,20.6
frame,,Year 1, spring 0, Sunday,5397,0.0
frame,,Year 1, spring 0, Sunday,5398,20.3
frame,,Year 1, spring 0, Sunday,5399,20.6
frame,,Year 1, spring 0, Sunday,5400,20.9
frame,,Year 1, spring 0, Sunday,5401,20.8
frame,,Year 1, spring 0, Sunday,5402,20.5
frame,,Year 1, spring 0, Sunday,5403,0.0
frame,,Year 1, spring 0, Sunday,5404,20.8
frame,,Year 1, spring 0, Sunday,5405,21.3
frame,,Year 1, spring 0, Sunday,5406,21.0
frame,,Year 1, spring 0, Sunday,5407,20.5
frame,,Year 1, spring 0, Sunday,5408,0.0
frame,,Year 1, spring 0, Sunday,5409,20.3
frame,,Year 1, spring 0, Sunday,5410,20.7
frame,,Year 1, spring 0, Sunday,5411,20.6
frame,,Year 1, spring 0, Sunday,5412,20.8
frame,,Year 1, spring 0, Sunday,5413,0.0
frame,,Year 1, spring 0, Sunday,5414,20.7
frame,,Year 1, spring 0, Sunday,5415,21.0
frame,,Year 1, spring 0, Sunday,5416,20.7
frame,,Year 1, spring 0, Sunday,5417,20.5
frame,,Year 1, spring 0, Sunday,5418,0.0
frame,,Year 1, spring 0, Sunday,5419,20.3
frame,,Year 1, spring 0, Sunday,5420,21.0
frame,,Year 1, spring 0, Sunday,5421,20.7
frame,,Year 1, spring 0, Sunday,5422,21.2
frame,,Year 1, spring 0, Sunday,5423,0.0
frame,,Year 1, spring 0, Sunday,5424,20.9
frame,,Year 1, spring 0, Sunday,5425,20.4
frame,,Year 1, spring 0, Sunday,5426,20.6
frame,,Year 1, spring 0, Sunday,5427,20.6
frame,,Year 1, spring 0, Sunday,5428,0.0
frame,,Year 1, spring 0, Sunday,5429,21.0
frame,,Year 1, spring 0, Sunday,5430,20.7
frame,,Year 1, spring 0, Sunday,5431,20.7
frame,,Year 1, spring 0, Sunday,5432,20.9
frame,,Year 1, spring 0, Sunday,5433,0.0
frame,,Year 1, spring 0, Sunday,5434,20.9
frame,,Year 1, spring 0, Sunday,5435,20.3
frame,,Year 1, spring 0, Sunday,5436,20.6
frame,,Year 1, spring 0, Sunday,5437,20.7
frame,,Year 1, spring 0, Sunday,5438,0.0
frame,,Year 1, spring 0, Sunday,5439,20.8
frame,,Year 1, spring 0, Sunday,5440,20.3
frame,,Year 1, spring 0, Sunday,5441,21.5
frame,,Year 1, spring 0, Sunday,5442,20.8
frame,,Year 1, spring 0, Sunday,5443,0.0
frame,,Year 1, spring 0, Sunday,5444,20.8
frame,,Year 1, spring 0, Sunday,5445,20.5
frame,,Year 1, spring 0, Sunday,5446,20.5
frame,,Year 1, spring 0, Sunday,5447,20.6
frame,,Year 1, spring 0, Sunday,5448,21.1
frame,,Year 1, spring 0, Sunday,5449,0.0
frame,,Year 1, spring 0, Sunday,5450,20.6
frame,,Year 1, spring 0, Sunday,5451,20.6
frame,,Year 1, spring 0, Sunday,5452,20.6
frame,,Year 1, spring 0, Sunday,5453,20.3
frame,,Year 1, spring 0, Sunday,5454,0.0
frame,,Year 1, spring 0, Sunday,5455,20.4
frame,,Year 1, spring 0, Sunday,5456,20.3
frame,,Year 1, spring 0, Sunday,5457,20.6
frame,,Year 1, spring 0, Sunday,5458,20.5
frame,,Year 1, spring 0, Sunday,5459,0.0
frame,,Year 1, spring 0, Sunday,5460,20.3
frame,,Year 1, spring 0, Sunday,5461,20.5
frame,,Year 1, spring 0, Sunday,5462,20.3
frame,,Year 1, spring 0, Sunday,5463,20.8
frame,,Year 1, spring 0, Sunday,5464,21.6
frame,,Year 1, spring 0, Sunday,5465,0.0
frame,,Year 1, spring 0, Sunday,5466,20.7
frame,,Year 1, spring 0, Sunday,5467,20.7
frame,,Year 1, spring 0, Sunday,5468,21.2
frame,,Year 1, spring 0, Sunday,5469,0.0
frame,,Year 1, spring 0, Sunday,5470,20.8
frame,,Year 1, spring 0, Sunday,5471,20.8
frame,,Year 1, spring 0, Sunday,5472,20.9
frame,,Year 1, spring 0, Sunday,5473,20.6
frame,,Year 1, spring 0, Sunday,5474,0.0
frame,,Year 1, spring 0, Sunday,5475,21.2
frame,,Year 1, spring 0, Sunday,5476,20.4
frame,,Year 1, spring 0, Sunday,5477,20.6
frame,,Year 1, spring 0, Sunday,5478,20.8
