kind,player,date,name,calls,total_ms,avg_ms,max_ms
lag,lgw,Year 2, summer 28, Sunday,73,114.2
lag,lgw,Year 2, summer 28, Sunday,205,66.1
lag,lgw,Year 2, summer 28, Sunday,446,52.1
lag,lgw,Year 2, summer 28, Sunday,1625,57.6
lag,lgw,Year 2, summer 28, Sunday,1629,79.8
lag,lgw,Year 2, summer 28, Sunday,1786,1015.1
lag,lgw,Year 2, summer 28, Sunday,1868,62.2
lag,lgw,Year 2, summer 28, Sunday,2035,5814.9
lag,lgw,Year 2, summer 28, Sunday,2036,160.9
lag,lgw,Year 2, summer 28, Sunday,2037,56.9
lag,lgw,Year 2, summer 28, Sunday,2039,67.2
lag,lgw,Year 2, summer 28, Sunday,2245,69.6
lag,lgw,Year 2, summer 28, Sunday,2246,112.5
lag,lgw,Year 2, summer 28, Sunday,2338,221.2
lag,lgw,Year 2, summer 28, Sunday,2402,57.9
lag,lgw,Year 2, summer 28, Sunday,2530,52.9
lag,lgw,Year 2, summer 28, Sunday,2615,72.3
lag,lgw,Year 2, summer 28, Sunday,2679,72.5
lag,lgw,Year 2, summer 28, Sunday,2743,78.1
lag,lgw,Year 2, summer 28, Sunday,2807,62.0
lag,lgw,Year 2, summer 28, Sunday,2871,64.9
lag,lgw,Year 2, summer 28, Sunday,2958,70.4
lag,lgw,Year 2, summer 28, Sunday,3022,66.5
lag,lgw,Year 2, summer 28, Sunday,3287,94.7
lag,lgw,Year 2, summer 28, Sunday,3413,89.1
lag,lgw,Year 2, summer 28, Sunday,3477,69.1
lag,lgw,Year 2, summer 28, Sunday,3541,80.1
lag,lgw,Year 2, summer 28, Sunday,3605,69.2
lag,lgw,Year 2, summer 28, Sunday,3690,94.2
lag,lgw,Year 2, summer 28, Sunday,3754,85.9
lag,lgw,Year 2, summer 28, Sunday,3818,87.3
lag,lgw,Year 2, summer 28, Sunday,3882,111.9
lag,lgw,Year 2, summer 28, Sunday,3946,100.3
lag,lgw,Year 2, summer 28, Sunday,4010,93.0
lag,lgw,Year 2, summer 28, Sunday,4074,111.6
lag,lgw,Year 2, summer 28, Sunday,4138,106.2
lag,lgw,Year 2, summer 28, Sunday,4202,110.1
lag,lgw,Year 2, summer 28, Sunday,4266,101.9
lag,lgw,Year 2, summer 28, Sunday,4330,100.7
lag,lgw,Year 2, summer 28, Sunday,4394,104.1
lag,lgw,Year 2, summer 28, Sunday,4458,95.3
lag,lgw,Year 2, summer 28, Sunday,4522,97.1
lag,lgw,Year 2, summer 28, Sunday,4586,83.0
lag,lgw,Year 2, summer 28, Sunday,4650,84.8
lag,lgw,Year 2, summer 28, Sunday,4714,81.4
lag,lgw,Year 2, summer 28, Sunday,4778,92.5
lag,lgw,Year 2, summer 28, Sunday,4842,95.9
lag,lgw,Year 2, summer 28, Sunday,4906,101.7
lag,lgw,Year 2, summer 28, Sunday,4970,94.9
lag,lgw,Year 2, summer 28, Sunday,5034,114.3
lag,lgw,Year 2, summer 28, Sunday,5098,106.6
lag,lgw,Year 2, summer 28, Sunday,5162,169.7
lag,lgw,Year 2, summer 28, Sunday,5226,117.8
lag,lgw,Year 2, summer 28, Sunday,5278,137.1
lag,lgw,Year 2, summer 28, Sunday,5878,82.9
lag,lgw,Year 2, summer 28, Sunday,5942,77.4
frame,lgw,Year 2, summer 28, Sunday,5120,16.4
frame,lgw,Year 2, summer 28, Sunday,5121,16.5
frame,lgw,Year 2, summer 28, Sunday,5122,17.7
frame,lgw,Year 2, summer 28, Sunday,5123,15.6
frame,lgw,Year 2, summer 28, Sunday,5124,16.6
frame,lgw,Year 2, summer 28, Sunday,5125,16.7
frame,lgw,Year 2, summer 28, Sunday,5126,16.8
frame,lgw,Year 2, summer 28, Sunday,5127,16.6
frame,lgw,Year 2, summer 28, Sunday,5128,17.1
frame,lgw,Year 2, summer 28, Sunday,5129,16.2
frame,lgw,Year 2, summer 28, Sunday,5130,16.8
frame,lgw,Year 2, summer 28, Sunday,5131,16.5
frame,lgw,Year 2, summer 28, Sunday,5132,16.7
frame,lgw,Year 2, summer 28, Sunday,5133,16.6
frame,lgw,Year 2, summer 28, Sunday,5134,16.7
frame,lgw,Year 2, summer 28, Sunday,5135,17.0
frame,lgw,Year 2, summer 28, Sunday,5136,16.4
frame,lgw,Year 2, summer 28, Sunday,5137,16.6
frame,lgw,Year 2, summer 28, Sunday,5138,17.8
frame,lgw,Year 2, summer 28, Sunday,5139,15.5
frame,lgw,Year 2, summer 28, Sunday,5140,16.6
