kind,player,date,name,calls,total_ms,avg_ms,max_ms
switch,lgw,Year 1, spring 4, Thursday,610,79.8
frame,lgw,Year 1, spring 4, Thursday,5576,16.7
frame,lgw,Year 1, spring 4, Thursday,5577,16.7
frame,lgw,Year 1, spring 4, Thursday,5578,16.7
frame,lgw,Year 1, spring 4, Thursday,5579,17.2
frame,lgw,Year 1, spring 4, Thursday,5580,16.3
frame,lgw,Year 1, spring 4, Thursday,5581,16.6
frame,lgw,Year 1, spring 4, Thursday,5582,16.7
frame,lgw,Year 1, spring 4, Thursday,5583,16.6
frame,lgw,Year 1, spring 4, Thursday,5584,16.7
frame,lgw,Year 1, spring 4, Thursday,5585,16.6
frame,lgw,Year 1, spring 4, Thursday,5586,16.7
frame,lgw,Year 1, spring 4, Thursday,5587,16.7
frame,lgw,Year 1, spring 4, Thursday,5588,16.7
frame,lgw,Year 1, spring 4, Thursday,5589,16.7
frame,lgw,Year 1, spring 4, Thursday,5590,16.9
frame,lgw,Year 1, spring 4, Thursday,5591,16.5
frame,lgw,Year 1, spring 4, Thursday,5592,16.6
frame,lgw,Year 1, spring 4, Thursday,5593,16.7
frame,lgw,Year 1, spring 4, Thursday,5594,16.6
frame,lgw,Year 1, spring 4, Thursday,5595,16.6
frame,lgw,Year 1, spring 4, Thursday,5596,16.7
frame,lgw,Year 1, spring 4, Thursday,5597,16.6
frame,lgw,Year 1, spring 4, Thursday,5598,17.1
frame,lgw,Year 1, spring 4, Thursday,5599,16.5
frame,lgw,Year 1, spring 4, Thursday,5600,16.5
frame,lgw,Year 1, spring 4, Thursday,5601,16.7
frame,lgw,Year 1, spring 4, Thursday,5602,17.1
frame,lgw,Year 1, spring 4, Thursday,5603,16.2
frame,lgw,Year 1, spring 4, Thursday,5604,16.7
frame,lgw,Year 1, spring 4, Thursday,5605,16.6
frame,lgw,Year 1, spring 4, Thursday,5606,16.7
frame,lgw,Year 1, spring 4, Thursday,5607,16.6
frame,lgw,Year 1, spring 4, Thursday,5608,16.7
frame,lgw,Year 1, spring 4, Thursday,5609,16.7
frame,lgw,Year 1, spring 4, Thursday,5610,16.7
frame,lgw,Year 1, spring 4, Thursday,5611,16.7
frame,lgw,Year 1, spring 4, Thursday,5612,16.6
frame,lgw,Year 1, spring 4, Thursday,5613,16.7
frame,lgw,Year 1, spring 4, Thursday,5614,16.7
frame,lgw,Year 1, spring 4, Thursday,5615,16.9
frame,lgw,Year 1, spring 4, Thursday,5616,16.6
frame,lgw,Year 1, spring 4, Thursday,5617,16.8
frame,lgw,Year 1, spring 4, Thursday,5618,16.4
frame,lgw,Year 1, spring 4, Thursday,5619,16.7
frame,lgw,Year 1, spring 4, Thursday,5620,16.7
frame,lgw,Year 1, spring 4, Thursday,5621,16.7
frame,lgw,Year 1, spring 4, Thursday,5622,16.7
frame,lgw,Year 1, spring 4, Thursday,5623,16.7
frame,lgw,Year 1, spring 4, Thursday,5624,16.6
frame,lgw,Year 1, spring 4, Thursday,5625,16.7
frame,lgw,Year 1, spring 4, Thursday,5626,16.6
frame,lgw,Year 1, spring 4, Thursday,5627,16.7
frame,lgw,Year 1, spring 4, Thursday,5628,16.8
frame,lgw,Year 1, spring 4, Thursday,5629,16.5
frame,lgw,Year 1, spring 4, Thursday,5630,16.7
frame,lgw,Year 1, spring 4, Thursday,5631,16.7
frame,lgw,Year 1, spring 4, Thursday,5632,16.6
frame,lgw,Year 1, spring 4, Thursday,5633,16.8
frame,lgw,Year 1, spring 4, Thursday,5634,16.6
frame,lgw,Year 1, spring 4, Thursday,5635,16.6
frame,lgw,Year 1, spring 4, Thursday,5636,16.7
frame,lgw,Year 1, spring 4, Thursday,5637,16.7
frame,lgw,Year 1, spring 4, Thursday,5638,16.7
frame,lgw,Year 1, spring 4, Thursday,5639,16.7
frame,lgw,Year 1, spring 4, Thursday,5640,16.9
frame,lgw,Year 1, spring 4, Thursday,5641,16.5
frame,lgw,Year 1, spring 4, Thursday,5642,16.6
frame,lgw,Year 1, spring 4, Thursday,5643,16.7
frame,lgw,Year 1, spring 4, Thursday,5644,16.7
frame,lgw,Year 1, spring 4, Thursday,5645,16.7
frame,lgw,Year 1, spring 4, Thursday,5646,16.6
frame,lgw,Year 1, spring 4, Thursday,5647,16.7
frame,lgw,Year 1, spring 4, Thursday,5648,16.6
frame,lgw,Year 1, spring 4, Thursday,5649,16.7
frame,lgw,Year 1, spring 4, Thursday,5650,17.0
frame,lgw,Year 1, spring 4, Thursday,5651,16.4
frame,lgw,Year 1, spring 4, Thursday,5652,16.7
frame,lgw,Year 1, spring 4, Thursday,5653,16.6
frame,lgw,Year 1, spring 4, Thursday,5654,16.6
frame,lgw,Year 1, spring 4, Thursday,5655,16.7
frame,lgw,Year 1, spring 4, Thursday,5656,16.7
frame,lgw,Year 1, spring 4, Thursday,5657,16.6
frame,lgw,Year 1, spring 4, Thursday,5658,16.7
frame,lgw,Year 1, spring 4, Thursday,5659,16.7
frame,lgw,Year 1, spring 4, Thursday,5660,16.7
frame,lgw,Year 1, spring 4, Thursday,5661,16.6
frame,lgw,Year 1, spring 4, Thursday,5662,16.8
frame,lgw,Year 1, spring 4, Thursday,5663,16.7
frame,lgw,Year 1, spring 4, Thursday,5664,16.5
frame,lgw,Year 1, spring 4, Thursday,5665,16.7
frame,lgw,Year 1, spring 4, Thursday,5666,16.7
frame,lgw,Year 1, spring 4, Thursday,5667,16.6
frame,lgw,Year 1, spring 4, Thursday,5668,16.6
frame,lgw,Year 1, spring 4, Thursday,5669,16.7
frame,lgw,Year 1, spring 4, Thursday,5670,16.7
frame,lgw,Year 1, spring 4, Thursday,5671,16.7
frame,lgw,Year 1, spring 4, Thursday,5672,16.7
frame,lgw,Year 1, spring 4, Thursday,5673,16.9
frame,lgw,Year 1, spring 4, Thursday,5674,16.8
frame,lgw,Year 1, spring 4, Thursday,5675,16.5
frame,lgw,Year 1, spring 4, Thursday,5676,16.5
frame,lgw,Year 1, spring 4, Thursday,5677,16.7
frame,lgw,Year 1, spring 4, Thursday,5678,16.6
frame,lgw,Year 1, spring 4, Thursday,5679,17.5
frame,lgw,Year 1, spring 4, Thursday,5680,16.0
frame,lgw,Year 1, spring 4, Thursday,5681,16.6
frame,lgw,Year 1, spring 4, Thursday,5682,16.7
frame,lgw,Year 1, spring 4, Thursday,5683,16.7
frame,lgw,Year 1, spring 4, Thursday,5684,16.7
frame,lgw,Year 1, spring 4, Thursday,5685,16.8
frame,lgw,Year 1, spring 4, Thursday,5686,16.7
frame,lgw,Year 1, spring 4, Thursday,5687,16.6
frame,lgw,Year 1, spring 4, Thursday,5688,16.7
frame,lgw,Year 1, spring 4, Thursday,5689,16.7
frame,lgw,Year 1, spring 4, Thursday,5690,16.7
frame,lgw,Year 1, spring 4, Thursday,5691,16.7
frame,lgw,Year 1, spring 4, Thursday,5692,16.6
frame,lgw,Year 1, spring 4, Thursday,5693,16.6
frame,lgw,Year 1, spring 4, Thursday,5694,16.6
frame,lgw,Year 1, spring 4, Thursday,5695,16.7
frame,lgw,Year 1, spring 4, Thursday,5696,16.7
frame,lgw,Year 1, spring 4, Thursday,5697,16.7
frame,lgw,Year 1, spring 4, Thursday,5698,16.8
frame,lgw,Year 1, spring 4, Thursday,5699,16.6
frame,lgw,Year 1, spring 4, Thursday,5700,16.7
frame,lgw,Year 1, spring 4, Thursday,5701,16.6
frame,lgw,Year 1, spring 4, Thursday,5702,16.7
frame,lgw,Year 1, spring 4, Thursday,5703,16.6
frame,lgw,Year 1, spring 4, Thursday,5704,16.7
frame,lgw,Year 1, spring 4, Thursday,5705,16.6
frame,lgw,Year 1, spring 4, Thursday,5706,16.7
frame,lgw,Year 1, spring 4, Thursday,5707,16.6
frame,lgw,Year 1, spring 4, Thursday,5708,16.7
frame,lgw,Year 1, spring 4, Thursday,5709,17.1
frame,lgw,Year 1, spring 4, Thursday,5710,16.3
frame,lgw,Year 1, spring 4, Thursday,5711,16.6
frame,lgw,Year 1, spring 4, Thursday,5712,16.7
frame,lgw,Year 1, spring 4, Thursday,5713,16.6
frame,lgw,Year 1, spring 4, Thursday,5714,16.7
frame,lgw,Year 1, spring 4, Thursday,5715,16.7
frame,lgw,Year 1, spring 4, Thursday,5716,16.7
frame,lgw,Year 1, spring 4, Thursday,5717,16.6
frame,lgw,Year 1, spring 4, Thursday,5718,16.7
frame,lgw,Year 1, spring 4, Thursday,5719,16.9
frame,lgw,Year 1, spring 4, Thursday,5720,16.7
frame,lgw,Year 1, spring 4, Thursday,5721,16.6
frame,lgw,Year 1, spring 4, Thursday,5722,16.5
frame,lgw,Year 1, spring 4, Thursday,5723,16.6
frame,lgw,Year 1, spring 4, Thursday,5724,16.7
frame,lgw,Year 1, spring 4, Thursday,5725,16.7
frame,lgw,Year 1, spring 4, Thursday,5726,16.7
frame,lgw,Year 1, spring 4, Thursday,5727,16.7
frame,lgw,Year 1, spring 4, Thursday,5728,16.6
frame,lgw,Year 1, spring 4, Thursday,5729,16.6
frame,lgw,Year 1, spring 4, Thursday,5730,16.7
frame,lgw,Year 1, spring 4, Thursday,5731,16.6
frame,lgw,Year 1, spring 4, Thursday,5732,16.8
frame,lgw,Year 1, spring 4, Thursday,5733,16.7
frame,lgw,Year 1, spring 4, Thursday,5734,16.5
frame,lgw,Year 1, spring 4, Thursday,5735,16.7
frame,lgw,Year 1, spring 4, Thursday,5736,16.6
frame,lgw,Year 1, spring 4, Thursday,5737,16.7
frame,lgw,Year 1, spring 4, Thursday,5738,16.7
frame,lgw,Year 1, spring 4, Thursday,5739,16.6
frame,lgw,Year 1, spring 4, Thursday,5740,16.6
frame,lgw,Year 1, spring 4, Thursday,5741,16.7
frame,lgw,Year 1, spring 4, Thursday,5742,16.7
frame,lgw,Year 1, spring 4, Thursday,5743,18.0
frame,lgw,Year 1, spring 4, Thursday,5744,15.3
frame,lgw,Year 1, spring 4, Thursday,5745,16.6
frame,lgw,Year 1, spring 4, Thursday,5746,16.7
frame,lgw,Year 1, spring 4, Thursday,5747,16.7
frame,lgw,Year 1, spring 4, Thursday,5748,17.1
frame,lgw,Year 1, spring 4, Thursday,5749,16.3
frame,lgw,Year 1, spring 4, Thursday,5750,16.7
frame,lgw,Year 1, spring 4, Thursday,5751,16.6
frame,lgw,Year 1, spring 4, Thursday,5752,16.7
frame,lgw,Year 1, spring 4, Thursday,5753,16.6
frame,lgw,Year 1, spring 4, Thursday,5754,16.7
frame,lgw,Year 1, spring 4, Thursday,5755,16.7
frame,lgw,Year 1, spring 4, Thursday,5756,16.8
frame,lgw,Year 1, spring 4, Thursday,5757,16.6
frame,lgw,Year 1, spring 4, Thursday,5758,16.9
frame,lgw,Year 1, spring 4, Thursday,5759,16.5
frame,lgw,Year 1, spring 4, Thursday,5760,16.5
frame,lgw,Year 1, spring 4, Thursday,5761,16.8
frame,lgw,Year 1, spring 4, Thursday,5762,16.6
frame,lgw,Year 1, spring 4, Thursday,5763,16.7
frame,lgw,Year 1, spring 4, Thursday,5764,16.7
frame,lgw,Year 1, spring 4, Thursday,5765,16.6
frame,lgw,Year 1, spring 4, Thursday,5766,16.7
frame,lgw,Year 1, spring 4, Thursday,5767,16.7
frame,lgw,Year 1, spring 4, Thursday,5768,16.6
frame,lgw,Year 1, spring 4, Thursday,5769,16.8
frame,lgw,Year 1, spring 4, Thursday,5770,16.6
frame,lgw,Year 1, spring 4, Thursday,5771,17.0
frame,lgw,Year 1, spring 4, Thursday,5772,16.3
frame,lgw,Year 1, spring 4, Thursday,5773,16.6
frame,lgw,Year 1, spring 4, Thursday,5774,16.7
frame,lgw,Year 1, spring 4, Thursday,5775,16.7
frame,lgw,Year 1, spring 4, Thursday,5776,16.7
frame,lgw,Year 1, spring 4, Thursday,5777,17.4
frame,lgw,Year 1, spring 4, Thursday,5778,15.9
frame,lgw,Year 1, spring 4, Thursday,5779,16.7
frame,lgw,Year 1, spring 4, Thursday,5780,16.6
frame,lgw,Year 1, spring 4, Thursday,5781,16.7
frame,lgw,Year 1, spring 4, Thursday,5782,16.9
frame,lgw,Year 1, spring 4, Thursday,5783,16.5
frame,lgw,Year 1, spring 4, Thursday,5784,16.7
frame,lgw,Year 1, spring 4, Thursday,5785,16.6
frame,lgw,Year 1, spring 4, Thursday,5786,16.7
frame,lgw,Year 1, spring 4, Thursday,5787,16.7
frame,lgw,Year 1, spring 4, Thursday,5788,16.7
frame,lgw,Year 1, spring 4, Thursday,5789,16.6
frame,lgw,Year 1, spring 4, Thursday,5790,16.7
frame,lgw,Year 1, spring 4, Thursday,5791,16.7
frame,lgw,Year 1, spring 4, Thursday,5792,16.7
frame,lgw,Year 1, spring 4, Thursday,5793,16.6
frame,lgw,Year 1, spring 4, Thursday,5794,16.8
frame,lgw,Year 1, spring 4, Thursday,5795,16.7
frame,lgw,Year 1, spring 4, Thursday,5796,16.4
frame,lgw,Year 1, spring 4, Thursday,5797,16.7
frame,lgw,Year 1, spring 4, Thursday,5798,16.7
frame,lgw,Year 1, spring 4, Thursday,5799,16.6
frame,lgw,Year 1, spring 4, Thursday,5800,16.6
frame,lgw,Year 1, spring 4, Thursday,5801,16.7
frame,lgw,Year 1, spring 4, Thursday,5802,16.7
frame,lgw,Year 1, spring 4, Thursday,5803,16.7
frame,lgw,Year 1, spring 4, Thursday,5804,16.7
frame,lgw,Year 1, spring 4, Thursday,5805,17.8
frame,lgw,Year 1, spring 4, Thursday,5806,15.8
frame,lgw,Year 1, spring 4, Thursday,5807,17.3
frame,lgw,Year 1, spring 4, Thursday,5808,15.9
frame,lgw,Year 1, spring 4, Thursday,5809,16.6
frame,lgw,Year 1, spring 4, Thursday,5810,16.7
frame,lgw,Year 1, spring 4, Thursday,5811,16.7
frame,lgw,Year 1, spring 4, Thursday,5812,16.7
frame,lgw,Year 1, spring 4, Thursday,5813,16.6
frame,lgw,Year 1, spring 4, Thursday,5814,16.6
frame,lgw,Year 1, spring 4, Thursday,5815,16.7
frame,lgw,Year 1, spring 4, Thursday,5816,16.7
frame,lgw,Year 1, spring 4, Thursday,5817,16.7
frame,lgw,Year 1, spring 4, Thursday,5818,16.7
frame,lgw,Year 1, spring 4, Thursday,5819,16.7
frame,lgw,Year 1, spring 4, Thursday,5820,16.6
frame,lgw,Year 1, spring 4, Thursday,5821,16.7
frame,lgw,Year 1, spring 4, Thursday,5822,16.6
frame,lgw,Year 1, spring 4, Thursday,5823,16.6
frame,lgw,Year 1, spring 4, Thursday,5824,16.7
frame,lgw,Year 1, spring 4, Thursday,5825,16.6
frame,lgw,Year 1, spring 4, Thursday,5826,16.7
frame,lgw,Year 1, spring 4, Thursday,5827,16.7
frame,lgw,Year 1, spring 4, Thursday,5828,16.7
frame,lgw,Year 1, spring 4, Thursday,5829,16.8
frame,lgw,Year 1, spring 4, Thursday,5830,16.8
frame,lgw,Year 1, spring 4, Thursday,5831,16.5
frame,lgw,Year 1, spring 4, Thursday,5832,16.6
frame,lgw,Year 1, spring 4, Thursday,5833,16.6
frame,lgw,Year 1, spring 4, Thursday,5834,16.7
frame,lgw,Year 1, spring 4, Thursday,5835,16.7
frame,lgw,Year 1, spring 4, Thursday,5836,16.6
frame,lgw,Year 1, spring 4, Thursday,5837,16.6
frame,lgw,Year 1, spring 4, Thursday,5838,16.7
frame,lgw,Year 1, spring 4, Thursday,5839,16.7
frame,lgw,Year 1, spring 4, Thursday,5840,16.6
frame,lgw,Year 1, spring 4, Thursday,5841,16.7
frame,lgw,Year 1, spring 4, Thursday,5842,16.7
frame,lgw,Year 1, spring 4, Thursday,5843,16.7
frame,lgw,Year 1, spring 4, Thursday,5844,16.6
frame,lgw,Year 1, spring 4, Thursday,5845,16.7
frame,lgw,Year 1, spring 4, Thursday,5846,16.6
frame,lgw,Year 1, spring 4, Thursday,5847,16.7
frame,lgw,Year 1, spring 4, Thursday,5848,16.6
frame,lgw,Year 1, spring 4, Thursday,5849,16.7
frame,lgw,Year 1, spring 4, Thursday,5850,16.6
frame,lgw,Year 1, spring 4, Thursday,5851,16.7
frame,lgw,Year 1, spring 4, Thursday,5852,16.6
frame,lgw,Year 1, spring 4, Thursday,5853,16.7
frame,lgw,Year 1, spring 4, Thursday,5854,17.3
frame,lgw,Year 1, spring 4, Thursday,5855,16.2
frame,lgw,Year 1, spring 4, Thursday,5856,16.6
frame,lgw,Year 1, spring 4, Thursday,5857,16.7
frame,lgw,Year 1, spring 4, Thursday,5858,16.6
frame,lgw,Year 1, spring 4, Thursday,5859,16.7
frame,lgw,Year 1, spring 4, Thursday,5860,16.6
frame,lgw,Year 1, spring 4, Thursday,5861,16.7
frame,lgw,Year 1, spring 4, Thursday,5862,16.6
frame,lgw,Year 1, spring 4, Thursday,5863,16.6
frame,lgw,Year 1, spring 4, Thursday,5864,16.6
frame,lgw,Year 1, spring 4, Thursday,5865,16.8
frame,lgw,Year 1, spring 4, Thursday,5866,16.8
frame,lgw,Year 1, spring 4, Thursday,5867,16.5
frame,lgw,Year 1, spring 4, Thursday,5868,16.7
frame,lgw,Year 1, spring 4, Thursday,5869,16.6
frame,lgw,Year 1, spring 4, Thursday,5870,16.7
frame,lgw,Year 1, spring 4, Thursday,5871,16.6
frame,lgw,Year 1, spring 4, Thursday,5872,16.6
frame,lgw,Year 1, spring 4, Thursday,5873,16.8
frame,lgw,Year 1, spring 4, Thursday,5874,16.6
frame,lgw,Year 1, spring 4, Thursday,5875,16.7
frame,lgw,Year 1, spring 4, Thursday,5876,16.6
frame,lgw,Year 1, spring 4, Thursday,5877,16.7
frame,lgw,Year 1, spring 4, Thursday,5878,16.8
frame,lgw,Year 1, spring 4, Thursday,5879,16.6
frame,lgw,Year 1, spring 4, Thursday,5880,16.7
frame,lgw,Year 1, spring 4, Thursday,5881,16.6
frame,lgw,Year 1, spring 4, Thursday,5882,16.7
frame,lgw,Year 1, spring 4, Thursday,5883,16.6
frame,lgw,Year 1, spring 4, Thursday,5884,16.7
frame,lgw,Year 1, spring 4, Thursday,5885,17.0
frame,lgw,Year 1, spring 4, Thursday,5886,16.3
frame,lgw,Year 1, spring 4, Thursday,5887,16.7
frame,lgw,Year 1, spring 4, Thursday,5888,17.3
frame,lgw,Year 1, spring 4, Thursday,5889,16.1
frame,lgw,Year 1, spring 4, Thursday,5890,16.7
frame,lgw,Year 1, spring 4, Thursday,5891,16.6
frame,lgw,Year 1, spring 4, Thursday,5892,16.6
frame,lgw,Year 1, spring 4, Thursday,5893,16.7
frame,lgw,Year 1, spring 4, Thursday,5894,16.7
frame,lgw,Year 1, spring 4, Thursday,5895,16.7
frame,lgw,Year 1, spring 4, Thursday,5896,16.7
frame,lgw,Year 1, spring 4, Thursday,5897,16.6
frame,lgw,Year 1, spring 4, Thursday,5898,16.6
frame,lgw,Year 1, spring 4, Thursday,5899,16.7
frame,lgw,Year 1, spring 4, Thursday,5900,17.1
frame,lgw,Year 1, spring 4, Thursday,5901,16.2
frame,lgw,Year 1, spring 4, Thursday,5902,16.7
frame,lgw,Year 1, spring 4, Thursday,5903,16.6
frame,lgw,Year 1, spring 4, Thursday,5904,16.7
frame,lgw,Year 1, spring 4, Thursday,5905,16.9
frame,lgw,Year 1, spring 4, Thursday,5906,16.4
frame,lgw,Year 1, spring 4, Thursday,5907,16.7
frame,lgw,Year 1, spring 4, Thursday,5908,16.7
frame,lgw,Year 1, spring 4, Thursday,5909,16.6
frame,lgw,Year 1, spring 4, Thursday,5910,16.8
frame,lgw,Year 1, spring 4, Thursday,5911,16.7
frame,lgw,Year 1, spring 4, Thursday,5912,16.6
frame,lgw,Year 1, spring 4, Thursday,5913,16.7
frame,lgw,Year 1, spring 4, Thursday,5914,16.7
frame,lgw,Year 1, spring 4, Thursday,5915,16.7
frame,lgw,Year 1, spring 4, Thursday,5916,16.7
frame,lgw,Year 1, spring 4, Thursday,5917,16.6
frame,lgw,Year 1, spring 4, Thursday,5918,16.7
frame,lgw,Year 1, spring 4, Thursday,5919,16.7
frame,lgw,Year 1, spring 4, Thursday,5920,16.7
frame,lgw,Year 1, spring 4, Thursday,5921,16.6
frame,lgw,Year 1, spring 4, Thursday,5922,17.5
frame,lgw,Year 1, spring 4, Thursday,5923,15.8
frame,lgw,Year 1, spring 4, Thursday,5924,16.7
frame,lgw,Year 1, spring 4, Thursday,5925,16.8
frame,lgw,Year 1, spring 4, Thursday,5926,16.6
frame,lgw,Year 1, spring 4, Thursday,5927,16.6
frame,lgw,Year 1, spring 4, Thursday,5928,16.7
frame,lgw,Year 1, spring 4, Thursday,5929,16.7
frame,lgw,Year 1, spring 4, Thursday,5930,16.9
frame,lgw,Year 1, spring 4, Thursday,5931,16.4
frame,lgw,Year 1, spring 4, Thursday,5932,16.7
frame,lgw,Year 1, spring 4, Thursday,5933,16.8
frame,lgw,Year 1, spring 4, Thursday,5934,16.7
frame,lgw,Year 1, spring 4, Thursday,5935,16.7
frame,lgw,Year 1, spring 4, Thursday,5936,16.5
frame,lgw,Year 1, spring 4, Thursday,5937,17.0
frame,lgw,Year 1, spring 4, Thursday,5938,16.3
frame,lgw,Year 1, spring 4, Thursday,5939,16.6
frame,lgw,Year 1, spring 4, Thursday,5940,16.7
frame,lgw,Year 1, spring 4, Thursday,5941,16.7
frame,lgw,Year 1, spring 4, Thursday,5942,17.5
frame,lgw,Year 1, spring 4, Thursday,5943,15.8
frame,lgw,Year 1, spring 4, Thursday,5944,16.7
frame,lgw,Year 1, spring 4, Thursday,5945,16.7
frame,lgw,Year 1, spring 4, Thursday,5946,16.7
frame,lgw,Year 1, spring 4, Thursday,5947,16.7
frame,lgw,Year 1, spring 4, Thursday,5948,16.6
frame,lgw,Year 1, spring 4, Thursday,5949,16.7
frame,lgw,Year 1, spring 4, Thursday,5950,16.7
frame,lgw,Year 1, spring 4, Thursday,5951,16.6
frame,lgw,Year 1, spring 4, Thursday,5952,16.7
frame,lgw,Year 1, spring 4, Thursday,5953,16.6
frame,lgw,Year 1, spring 4, Thursday,5954,16.7
frame,lgw,Year 1, spring 4, Thursday,5955,16.6
frame,lgw,Year 1, spring 4, Thursday,5956,16.7
frame,lgw,Year 1, spring 4, Thursday,5957,16.6
frame,lgw,Year 1, spring 4, Thursday,5958,16.7
frame,lgw,Year 1, spring 4, Thursday,5959,16.6
frame,lgw,Year 1, spring 4, Thursday,5960,16.6
frame,lgw,Year 1, spring 4, Thursday,5961,16.7
frame,lgw,Year 1, spring 4, Thursday,5962,16.7
frame,lgw,Year 1, spring 4, Thursday,5963,17.1
frame,lgw,Year 1, spring 4, Thursday,5964,16.3
frame,lgw,Year 1, spring 4, Thursday,5965,16.7
frame,lgw,Year 1, spring 4, Thursday,5966,16.8
frame,lgw,Year 1, spring 4, Thursday,5967,16.6
frame,lgw,Year 1, spring 4, Thursday,5968,16.7
frame,lgw,Year 1, spring 4, Thursday,5969,16.7
frame,lgw,Year 1, spring 4, Thursday,5970,16.8
frame,lgw,Year 1, spring 4, Thursday,5971,16.5
frame,lgw,Year 1, spring 4, Thursday,5972,16.7
frame,lgw,Year 1, spring 4, Thursday,5973,16.6
frame,lgw,Year 1, spring 4, Thursday,5974,16.7
frame,lgw,Year 1, spring 4, Thursday,5975,16.7
frame,lgw,Year 1, spring 4, Thursday,5976,16.6
frame,lgw,Year 1, spring 4, Thursday,5977,16.6
frame,lgw,Year 1, spring 4, Thursday,5978,16.6
frame,lgw,Year 1, spring 4, Thursday,5979,16.7
frame,lgw,Year 1, spring 4, Thursday,5980,16.7
frame,lgw,Year 1, spring 4, Thursday,5981,16.9
frame,lgw,Year 1, spring 4, Thursday,5982,16.5
frame,lgw,Year 1, spring 4, Thursday,5983,16.7
frame,lgw,Year 1, spring 4, Thursday,5984,16.7
frame,lgw,Year 1, spring 4, Thursday,5985,16.7
frame,lgw,Year 1, spring 4, Thursday,5986,16.6
frame,lgw,Year 1, spring 4, Thursday,5987,16.6
frame,lgw,Year 1, spring 4, Thursday,5988,16.7
frame,lgw,Year 1, spring 4, Thursday,5989,16.7
frame,lgw,Year 1, spring 4, Thursday,5990,16.6
frame,lgw,Year 1, spring 4, Thursday,5991,16.7
frame,lgw,Year 1, spring 4, Thursday,5992,16.9
frame,lgw,Year 1, spring 4, Thursday,5993,16.4
frame,lgw,Year 1, spring 4, Thursday,5994,16.7
frame,lgw,Year 1, spring 4, Thursday,5995,16.7
frame,lgw,Year 1, spring 4, Thursday,5996,16.6
frame,lgw,Year 1, spring 4, Thursday,5997,16.7
frame,lgw,Year 1, spring 4, Thursday,5998,16.6
frame,lgw,Year 1, spring 4, Thursday,5999,16.7
