kind,player,date,name,calls,total_ms,avg_ms,max_ms
frame,lgw,Year 1, spring 3, Wednesday,11378,0.1
frame,lgw,Year 1, spring 3, Wednesday,11379,22.1
frame,lgw,Year 1, spring 3, Wednesday,11380,22.2
frame,lgw,Year 1, spring 3, Wednesday,11381,22.3
frame,lgw,Year 1, spring 3, Wednesday,11382,0.3
frame,lgw,Year 1, spring 3, Wednesday,11383,21.8
frame,lgw,Year 1, spring 3, Wednesday,11384,21.4
frame,lgw,Year 1, spring 3, Wednesday,11385,22.1
frame,lgw,Year 1, spring 3, Wednesday,11386,0.4
frame,lgw,Year 1, spring 3, Wednesday,11387,22.5
frame,lgw,Year 1, spring 3, Wednesday,11388,22.6
frame,lgw,Year 1, spring 3, Wednesday,11389,22.1
frame,lgw,Year 1, spring 3, Wednesday,11390,0.1
frame,lgw,Year 1, spring 3, Wednesday,11391,22.1
frame,lgw,Year 1, spring 3, Wednesday,11392,23.0
frame,lgw,Year 1, spring 3, Wednesday,11393,21.8
frame,lgw,Year 1, spring 3, Wednesday,11394,0.1
frame,lgw,Year 1, spring 3, Wednesday,11395,22.0
frame,lgw,Year 1, spring 3, Wednesday,11396,22.1
frame,lgw,Year 1, spring 3, Wednesday,11397,21.9
frame,lgw,Year 1, spring 3, Wednesday,11398,0.1
frame,lgw,Year 1, spring 3, Wednesday,11399,22.0
frame,lgw,Year 1, spring 3, Wednesday,11400,22.4
frame,lgw,Year 1, spring 3, Wednesday,11401,22.4
frame,lgw,Year 1, spring 3, Wednesday,11402,0.1
frame,lgw,Year 1, spring 3, Wednesday,11403,21.8
frame,lgw,Year 1, spring 3, Wednesday,11404,22.0
frame,lgw,Year 1, spring 3, Wednesday,11405,23.1
frame,lgw,Year 1, spring 3, Wednesday,11406,0.1
frame,lgw,Year 1, spring 3, Wednesday,11407,22.1
frame,lgw,Year 1, spring 3, Wednesday,11408,21.7
frame,lgw,Year 1, spring 3, Wednesday,11409,21.9
frame,lgw,Year 1, spring 3, Wednesday,11410,0.2
frame,lgw,Year 1, spring 3, Wednesday,11411,22.5
frame,lgw,Year 1, spring 3, Wednesday,11412,21.7
frame,lgw,Year 1, spring 3, Wednesday,11413,22.5
frame,lgw,Year 1, spring 3, Wednesday,11414,0.1
frame,lgw,Year 1, spring 3, Wednesday,11415,21.6
frame,lgw,Year 1, spring 3, Wednesday,11416,21.5
frame,lgw,Year 1, spring 3, Wednesday,11417,22.0
frame,lgw,Year 1, spring 3, Wednesday,11418,0.1
frame,lgw,Year 1, spring 3, Wednesday,11419,22.2
frame,lgw,Year 1, spring 3, Wednesday,11420,22.4
frame,lgw,Year 1, spring 3, Wednesday,11421,22.0
frame,lgw,Year 1, spring 3, Wednesday,11422,0.1
frame,lgw,Year 1, spring 3, Wednesday,11423,21.4
frame,lgw,Year 1, spring 3, Wednesday,11424,22.0
frame,lgw,Year 1, spring 3, Wednesday,11425,22.2
frame,lgw,Year 1, spring 3, Wednesday,11426,0.1
frame,lgw,Year 1, spring 3, Wednesday,11427,21.6
frame,lgw,Year 1, spring 3, Wednesday,11428,22.4
frame,lgw,Year 1, spring 3, Wednesday,11429,22.5
frame,lgw,Year 1, spring 3, Wednesday,11430,0.1
frame,lgw,Year 1, spring 3, Wednesday,11431,21.7
frame,lgw,Year 1, spring 3, Wednesday,11432,21.8
frame,lgw,Year 1, spring 3, Wednesday,11433,21.8
frame,lgw,Year 1, spring 3, Wednesday,11434,0.1
frame,lgw,Year 1, spring 3, Wednesday,11435,22.3
frame,lgw,Year 1, spring 3, Wednesday,11436,21.8
frame,lgw,Year 1, spring 3, Wednesday,11437,22.1
frame,lgw,Year 1, spring 3, Wednesday,11438,21.9
frame,lgw,Year 1, spring 3, Wednesday,11439,0.3
frame,lgw,Year 1, spring 3, Wednesday,11440,21.9
frame,lgw,Year 1, spring 3, Wednesday,11441,22.8
frame,lgw,Year 1, spring 3, Wednesday,11442,0.1
frame,lgw,Year 1, spring 3, Wednesday,11443,22.1
frame,lgw,Year 1, spring 3, Wednesday,11444,22.4
frame,lgw,Year 1, spring 3, Wednesday,11445,21.7
frame,lgw,Year 1, spring 3, Wednesday,11446,22.0
frame,lgw,Year 1, spring 3, Wednesday,11447,0.7
frame,lgw,Year 1, spring 3, Wednesday,11448,22.3
frame,lgw,Year 1, spring 3, Wednesday,11449,23.0
frame,lgw,Year 1, spring 3, Wednesday,11450,0.3
frame,lgw,Year 1, spring 3, Wednesday,11451,22.5
frame,lgw,Year 1, spring 3, Wednesday,11452,21.6
frame,lgw,Year 1, spring 3, Wednesday,11453,22.0
frame,lgw,Year 1, spring 3, Wednesday,11454,0.2
frame,lgw,Year 1, spring 3, Wednesday,11455,22.5
frame,lgw,Year 1, spring 3, Wednesday,11456,21.8
frame,lgw,Year 1, spring 3, Wednesday,11457,22.1
frame,lgw,Year 1, spring 3, Wednesday,11458,0.1
frame,lgw,Year 1, spring 3, Wednesday,11459,22.0
frame,lgw,Year 1, spring 3, Wednesday,11460,22.3
frame,lgw,Year 1, spring 3, Wednesday,11461,22.5
frame,lgw,Year 1, spring 3, Wednesday,11462,0.1
frame,lgw,Year 1, spring 3, Wednesday,11463,22.0
frame,lgw,Year 1, spring 3, Wednesday,11464,21.6
frame,lgw,Year 1, spring 3, Wednesday,11465,21.4
frame,lgw,Year 1, spring 3, Wednesday,11466,21.6
frame,lgw,Year 1, spring 3, Wednesday,11467,0.1
frame,lgw,Year 1, spring 3, Wednesday,11468,21.6
frame,lgw,Year 1, spring 3, Wednesday,11469,21.8
frame,lgw,Year 1, spring 3, Wednesday,11470,22.2
frame,lgw,Year 1, spring 3, Wednesday,11471,0.1
frame,lgw,Year 1, spring 3, Wednesday,11472,22.6
frame,lgw,Year 1, spring 3, Wednesday,11473,23.2
frame,lgw,Year 1, spring 3, Wednesday,11474,21.7
frame,lgw,Year 1, spring 3, Wednesday,11475,0.3
frame,lgw,Year 1, spring 3, Wednesday,11476,21.8
frame,lgw,Year 1, spring 3, Wednesday,11477,21.8
frame,lgw,Year 1, spring 3, Wednesday,11478,22.0
frame,lgw,Year 1, spring 3, Wednesday,11479,0.1
frame,lgw,Year 1, spring 3, Wednesday,11480,21.9
frame,lgw,Year 1, spring 3, Wednesday,11481,22.5
frame,lgw,Year 1, spring 3, Wednesday,11482,23.0
frame,lgw,Year 1, spring 3, Wednesday,11483,0.1
frame,lgw,Year 1, spring 3, Wednesday,11484,21.5
frame,lgw,Year 1, spring 3, Wednesday,11485,21.5
frame,lgw,Year 1, spring 3, Wednesday,11486,22.4
frame,lgw,Year 1, spring 3, Wednesday,11487,0.1
frame,lgw,Year 1, spring 3, Wednesday,11488,21.9
frame,lgw,Year 1, spring 3, Wednesday,11489,22.3
frame,lgw,Year 1, spring 3, Wednesday,11490,22.3
frame,lgw,Year 1, spring 3, Wednesday,11491,0.1
frame,lgw,Year 1, spring 3, Wednesday,11492,23.1
frame,lgw,Year 1, spring 3, Wednesday,11493,21.7
frame,lgw,Year 1, spring 3, Wednesday,11494,22.0
frame,lgw,Year 1, spring 3, Wednesday,11495,0.1
frame,lgw,Year 1, spring 3, Wednesday,11496,21.6
frame,lgw,Year 1, spring 3, Wednesday,11497,21.6
frame,lgw,Year 1, spring 3, Wednesday,11498,22.9
frame,lgw,Year 1, spring 3, Wednesday,11499,0.2
frame,lgw,Year 1, spring 3, Wednesday,11500,22.4
frame,lgw,Year 1, spring 3, Wednesday,11501,21.9
frame,lgw,Year 1, spring 3, Wednesday,11502,22.0
frame,lgw,Year 1, spring 3, Wednesday,11503,0.1
frame,lgw,Year 1, spring 3, Wednesday,11504,21.8
frame,lgw,Year 1, spring 3, Wednesday,11505,23.1
frame,lgw,Year 1, spring 3, Wednesday,11506,22.2
frame,lgw,Year 1, spring 3, Wednesday,11507,0.2
frame,lgw,Year 1, spring 3, Wednesday,11508,22.3
frame,lgw,Year 1, spring 3, Wednesday,11509,22.4
frame,lgw,Year 1, spring 3, Wednesday,11510,22.7
frame,lgw,Year 1, spring 3, Wednesday,11511,0.1
frame,lgw,Year 1, spring 3, Wednesday,11512,21.9
frame,lgw,Year 1, spring 3, Wednesday,11513,21.7
frame,lgw,Year 1, spring 3, Wednesday,11514,21.6
frame,lgw,Year 1, spring 3, Wednesday,11515,0.1
frame,lgw,Year 1, spring 3, Wednesday,11516,21.5
frame,lgw,Year 1, spring 3, Wednesday,11517,22.3
frame,lgw,Year 1, spring 3, Wednesday,11518,21.5
frame,lgw,Year 1, spring 3, Wednesday,11519,0.1
frame,lgw,Year 1, spring 3, Wednesday,11520,22.2
frame,lgw,Year 1, spring 3, Wednesday,11521,23.3
frame,lgw,Year 1, spring 3, Wednesday,11522,22.5
frame,lgw,Year 1, spring 3, Wednesday,11523,0.4
frame,lgw,Year 1, spring 3, Wednesday,11524,22.3
frame,lgw,Year 1, spring 3, Wednesday,11525,22.0
frame,lgw,Year 1, spring 3, Wednesday,11526,22.9
frame,lgw,Year 1, spring 3, Wednesday,11527,0.1
frame,lgw,Year 1, spring 3, Wednesday,11528,22.2
frame,lgw,Year 1, spring 3, Wednesday,11529,23.5
frame,lgw,Year 1, spring 3, Wednesday,11530,0.1
frame,lgw,Year 1, spring 3, Wednesday,11531,21.8
frame,lgw,Year 1, spring 3, Wednesday,11532,21.6
frame,lgw,Year 1, spring 3, Wednesday,11533,22.4
frame,lgw,Year 1, spring 3, Wednesday,11534,22.1
frame,lgw,Year 1, spring 3, Wednesday,11535,0.3
frame,lgw,Year 1, spring 3, Wednesday,11536,22.3
frame,lgw,Year 1, spring 3, Wednesday,11537,21.7
frame,lgw,Year 1, spring 3, Wednesday,11538,22.3
frame,lgw,Year 1, spring 3, Wednesday,11539,0.1
frame,lgw,Year 1, spring 3, Wednesday,11540,22.1
frame,lgw,Year 1, spring 3, Wednesday,11541,22.1
frame,lgw,Year 1, spring 3, Wednesday,11542,22.2
frame,lgw,Year 1, spring 3, Wednesday,11543,0.1
frame,lgw,Year 1, spring 3, Wednesday,11544,21.7
frame,lgw,Year 1, spring 3, Wednesday,11545,22.4
frame,lgw,Year 1, spring 3, Wednesday,11546,22.9
frame,lgw,Year 1, spring 3, Wednesday,11547,0.2
frame,lgw,Year 1, spring 3, Wednesday,11548,22.7
frame,lgw,Year 1, spring 3, Wednesday,11549,22.0
frame,lgw,Year 1, spring 3, Wednesday,11550,21.8
frame,lgw,Year 1, spring 3, Wednesday,11551,0.3
frame,lgw,Year 1, spring 3, Wednesday,11552,22.4
frame,lgw,Year 1, spring 3, Wednesday,11553,21.7
frame,lgw,Year 1, spring 3, Wednesday,11554,21.9
frame,lgw,Year 1, spring 3, Wednesday,11555,0.1
frame,lgw,Year 1, spring 3, Wednesday,11556,21.5
frame,lgw,Year 1, spring 3, Wednesday,11557,21.9
frame,lgw,Year 1, spring 3, Wednesday,11558,22.8
frame,lgw,Year 1, spring 3, Wednesday,11559,0.1
frame,lgw,Year 1, spring 3, Wednesday,11560,21.5
frame,lgw,Year 1, spring 3, Wednesday,11561,21.8
frame,lgw,Year 1, spring 3, Wednesday,11562,22.5
frame,lgw,Year 1, spring 3, Wednesday,11563,0.1
frame,lgw,Year 1, spring 3, Wednesday,11564,21.6
frame,lgw,Year 1, spring 3, Wednesday,11565,23.3
frame,lgw,Year 1, spring 3, Wednesday,11566,22.6
frame,lgw,Year 1, spring 3, Wednesday,11567,0.1
frame,lgw,Year 1, spring 3, Wednesday,11568,21.5
frame,lgw,Year 1, spring 3, Wednesday,11569,23.0
frame,lgw,Year 1, spring 3, Wednesday,11570,22.3
frame,lgw,Year 1, spring 3, Wednesday,11571,0.1
frame,lgw,Year 1, spring 3, Wednesday,11572,21.8
frame,lgw,Year 1, spring 3, Wednesday,11573,21.6
frame,lgw,Year 1, spring 3, Wednesday,11574,21.8
frame,lgw,Year 1, spring 3, Wednesday,11575,0.1
frame,lgw,Year 1, spring 3, Wednesday,11576,21.8
frame,lgw,Year 1, spring 3, Wednesday,11577,21.8
frame,lgw,Year 1, spring 3, Wednesday,11578,22.1
frame,lgw,Year 1, spring 3, Wednesday,11579,0.1
frame,lgw,Year 1, spring 3, Wednesday,11580,22.2
frame,lgw,Year 1, spring 3, Wednesday,11581,21.6
frame,lgw,Year 1, spring 3, Wednesday,11582,21.9
frame,lgw,Year 1, spring 3, Wednesday,11583,0.1
frame,lgw,Year 1, spring 3, Wednesday,11584,21.5
frame,lgw,Year 1, spring 3, Wednesday,11585,23.0
frame,lgw,Year 1, spring 3, Wednesday,11586,21.8
frame,lgw,Year 1, spring 3, Wednesday,11587,0.2
frame,lgw,Year 1, spring 3, Wednesday,11588,22.6
frame,lgw,Year 1, spring 3, Wednesday,11589,21.9
frame,lgw,Year 1, spring 3, Wednesday,11590,21.6
frame,lgw,Year 1, spring 3, Wednesday,11591,0.1
frame,lgw,Year 1, spring 3, Wednesday,11592,21.6
frame,lgw,Year 1, spring 3, Wednesday,11593,22.0
frame,lgw,Year 1, spring 3, Wednesday,11594,22.1
frame,lgw,Year 1, spring 3, Wednesday,11595,21.7
frame,lgw,Year 1, spring 3, Wednesday,11596,0.1
frame,lgw,Year 1, spring 3, Wednesday,11597,22.2
frame,lgw,Year 1, spring 3, Wednesday,11598,21.5
frame,lgw,Year 1, spring 3, Wednesday,11599,21.8
frame,lgw,Year 1, spring 3, Wednesday,11600,0.1
frame,lgw,Year 1, spring 3, Wednesday,11601,22.4
frame,lgw,Year 1, spring 3, Wednesday,11602,21.9
frame,lgw,Year 1, spring 3, Wednesday,11603,22.6
frame,lgw,Year 1, spring 3, Wednesday,11604,0.1
frame,lgw,Year 1, spring 3, Wednesday,11605,22.2
frame,lgw,Year 1, spring 3, Wednesday,11606,23.0
frame,lgw,Year 1, spring 3, Wednesday,11607,24.6
frame,lgw,Year 1, spring 3, Wednesday,11608,0.4
frame,lgw,Year 1, spring 3, Wednesday,11609,23.0
frame,lgw,Year 1, spring 3, Wednesday,11610,22.7
frame,lgw,Year 1, spring 3, Wednesday,11611,0.2
frame,lgw,Year 1, spring 3, Wednesday,11612,22.2
frame,lgw,Year 1, spring 3, Wednesday,11613,22.3
frame,lgw,Year 1, spring 3, Wednesday,11614,22.2
frame,lgw,Year 1, spring 3, Wednesday,11615,0.1
frame,lgw,Year 1, spring 3, Wednesday,11616,21.6
frame,lgw,Year 1, spring 3, Wednesday,11617,22.1
frame,lgw,Year 1, spring 3, Wednesday,11618,22.2
frame,lgw,Year 1, spring 3, Wednesday,11619,0.1
frame,lgw,Year 1, spring 3, Wednesday,11620,21.9
frame,lgw,Year 1, spring 3, Wednesday,11621,21.6
frame,lgw,Year 1, spring 3, Wednesday,11622,21.8
frame,lgw,Year 1, spring 3, Wednesday,11623,0.1
frame,lgw,Year 1, spring 3, Wednesday,11624,22.3
frame,lgw,Year 1, spring 3, Wednesday,11625,22.4
frame,lgw,Year 1, spring 3, Wednesday,11626,23.1
frame,lgw,Year 1, spring 3, Wednesday,11627,0.1
frame,lgw,Year 1, spring 3, Wednesday,11628,21.8
frame,lgw,Year 1, spring 3, Wednesday,11629,21.5
frame,lgw,Year 1, spring 3, Wednesday,11630,22.5
frame,lgw,Year 1, spring 3, Wednesday,11631,0.1
frame,lgw,Year 1, spring 3, Wednesday,11632,22.6
frame,lgw,Year 1, spring 3, Wednesday,11633,22.0
frame,lgw,Year 1, spring 3, Wednesday,11634,21.3
frame,lgw,Year 1, spring 3, Wednesday,11635,0.1
frame,lgw,Year 1, spring 3, Wednesday,11636,21.9
frame,lgw,Year 1, spring 3, Wednesday,11637,21.8
frame,lgw,Year 1, spring 3, Wednesday,11638,22.0
frame,lgw,Year 1, spring 3, Wednesday,11639,0.1
frame,lgw,Year 1, spring 3, Wednesday,11640,22.1
frame,lgw,Year 1, spring 3, Wednesday,11641,22.7
frame,lgw,Year 1, spring 3, Wednesday,11642,21.9
frame,lgw,Year 1, spring 3, Wednesday,11643,0.1
frame,lgw,Year 1, spring 3, Wednesday,11644,22.1
frame,lgw,Year 1, spring 3, Wednesday,11645,21.8
frame,lgw,Year 1, spring 3, Wednesday,11646,21.5
frame,lgw,Year 1, spring 3, Wednesday,11647,0.1
frame,lgw,Year 1, spring 3, Wednesday,11648,23.0
frame,lgw,Year 1, spring 3, Wednesday,11649,21.9
frame,lgw,Year 1, spring 3, Wednesday,11650,21.9
frame,lgw,Year 1, spring 3, Wednesday,11651,0.1
frame,lgw,Year 1, spring 3, Wednesday,11652,22.1
frame,lgw,Year 1, spring 3, Wednesday,11653,22.0
frame,lgw,Year 1, spring 3, Wednesday,11654,21.9
frame,lgw,Year 1, spring 3, Wednesday,11655,21.6
frame,lgw,Year 1, spring 3, Wednesday,11656,0.1
frame,lgw,Year 1, spring 3, Wednesday,11657,21.9
frame,lgw,Year 1, spring 3, Wednesday,11658,22.2
frame,lgw,Year 1, spring 3, Wednesday,11659,22.0
frame,lgw,Year 1, spring 3, Wednesday,11660,0.1
frame,lgw,Year 1, spring 3, Wednesday,11661,22.6
frame,lgw,Year 1, spring 3, Wednesday,11662,22.8
frame,lgw,Year 1, spring 3, Wednesday,11663,21.9
frame,lgw,Year 1, spring 3, Wednesday,11664,0.1
frame,lgw,Year 1, spring 3, Wednesday,11665,21.6
frame,lgw,Year 1, spring 3, Wednesday,11666,22.8
frame,lgw,Year 1, spring 3, Wednesday,11667,22.0
frame,lgw,Year 1, spring 3, Wednesday,11668,0.1
frame,lgw,Year 1, spring 3, Wednesday,11669,22.2
frame,lgw,Year 1, spring 3, Wednesday,11670,22.1
frame,lgw,Year 1, spring 3, Wednesday,11671,22.1
frame,lgw,Year 1, spring 3, Wednesday,11672,0.1
frame,lgw,Year 1, spring 3, Wednesday,11673,22.1
frame,lgw,Year 1, spring 3, Wednesday,11674,23.0
frame,lgw,Year 1, spring 3, Wednesday,11675,0.1
frame,lgw,Year 1, spring 3, Wednesday,11676,21.5
frame,lgw,Year 1, spring 3, Wednesday,11677,21.8
frame,lgw,Year 1, spring 3, Wednesday,11678,21.7
frame,lgw,Year 1, spring 3, Wednesday,11679,21.6
frame,lgw,Year 1, spring 3, Wednesday,11680,0.1
frame,lgw,Year 1, spring 3, Wednesday,11681,21.9
frame,lgw,Year 1, spring 3, Wednesday,11682,22.2
frame,lgw,Year 1, spring 3, Wednesday,11683,22.1
frame,lgw,Year 1, spring 3, Wednesday,11684,0.1
frame,lgw,Year 1, spring 3, Wednesday,11685,21.5
frame,lgw,Year 1, spring 3, Wednesday,11686,22.3
frame,lgw,Year 1, spring 3, Wednesday,11687,21.8
frame,lgw,Year 1, spring 3, Wednesday,11688,0.2
frame,lgw,Year 1, spring 3, Wednesday,11689,23.0
frame,lgw,Year 1, spring 3, Wednesday,11690,21.8
frame,lgw,Year 1, spring 3, Wednesday,11691,24.7
frame,lgw,Year 1, spring 3, Wednesday,11692,0.1
frame,lgw,Year 1, spring 3, Wednesday,11693,22.4
frame,lgw,Year 1, spring 3, Wednesday,11694,22.9
frame,lgw,Year 1, spring 3, Wednesday,11695,0.1
frame,lgw,Year 1, spring 3, Wednesday,11696,22.7
frame,lgw,Year 1, spring 3, Wednesday,11697,21.9
frame,lgw,Year 1, spring 3, Wednesday,11698,21.9
frame,lgw,Year 1, spring 3, Wednesday,11699,0.1
frame,lgw,Year 1, spring 3, Wednesday,11700,21.9
frame,lgw,Year 1, spring 3, Wednesday,11701,21.9
frame,lgw,Year 1, spring 3, Wednesday,11702,22.5
frame,lgw,Year 1, spring 3, Wednesday,11703,0.1
frame,lgw,Year 1, spring 3, Wednesday,11704,21.5
frame,lgw,Year 1, spring 3, Wednesday,11705,21.7
frame,lgw,Year 1, spring 3, Wednesday,11706,22.8
frame,lgw,Year 1, spring 3, Wednesday,11707,22.4
frame,lgw,Year 1, spring 3, Wednesday,11708,0.1
frame,lgw,Year 1, spring 3, Wednesday,11709,22.0
frame,lgw,Year 1, spring 3, Wednesday,11710,22.5
frame,lgw,Year 1, spring 3, Wednesday,11711,21.6
frame,lgw,Year 1, spring 3, Wednesday,11712,0.1
frame,lgw,Year 1, spring 3, Wednesday,11713,21.8
frame,lgw,Year 1, spring 3, Wednesday,11714,22.1
frame,lgw,Year 1, spring 3, Wednesday,11715,21.7
frame,lgw,Year 1, spring 3, Wednesday,11716,0.2
frame,lgw,Year 1, spring 3, Wednesday,11717,23.4
frame,lgw,Year 1, spring 3, Wednesday,11718,22.0
frame,lgw,Year 1, spring 3, Wednesday,11719,22.2
frame,lgw,Year 1, spring 3, Wednesday,11720,0.1
frame,lgw,Year 1, spring 3, Wednesday,11721,21.9
frame,lgw,Year 1, spring 3, Wednesday,11722,22.3
frame,lgw,Year 1, spring 3, Wednesday,11723,22.0
frame,lgw,Year 1, spring 3, Wednesday,11724,0.1
frame,lgw,Year 1, spring 3, Wednesday,11725,23.0
frame,lgw,Year 1, spring 3, Wednesday,11726,21.9
frame,lgw,Year 1, spring 3, Wednesday,11727,22.1
frame,lgw,Year 1, spring 3, Wednesday,11728,0.1
frame,lgw,Year 1, spring 3, Wednesday,11729,22.4
frame,lgw,Year 1, spring 3, Wednesday,11730,21.8
frame,lgw,Year 1, spring 3, Wednesday,11731,22.3
frame,lgw,Year 1, spring 3, Wednesday,11732,0.1
frame,lgw,Year 1, spring 3, Wednesday,11733,22.3
frame,lgw,Year 1, spring 3, Wednesday,11734,22.3
frame,lgw,Year 1, spring 3, Wednesday,11735,21.7
frame,lgw,Year 1, spring 3, Wednesday,11736,0.1
frame,lgw,Year 1, spring 3, Wednesday,11737,22.6
frame,lgw,Year 1, spring 3, Wednesday,11738,23.1
frame,lgw,Year 1, spring 3, Wednesday,11739,0.1
frame,lgw,Year 1, spring 3, Wednesday,11740,23.1
frame,lgw,Year 1, spring 3, Wednesday,11741,21.6
frame,lgw,Year 1, spring 3, Wednesday,11742,22.8
frame,lgw,Year 1, spring 3, Wednesday,11743,0.1
frame,lgw,Year 1, spring 3, Wednesday,11744,22.4
frame,lgw,Year 1, spring 3, Wednesday,11745,23.0
frame,lgw,Year 1, spring 3, Wednesday,11746,22.6
frame,lgw,Year 1, spring 3, Wednesday,11747,0.2
frame,lgw,Year 1, spring 3, Wednesday,11748,22.0
frame,lgw,Year 1, spring 3, Wednesday,11749,21.7
frame,lgw,Year 1, spring 3, Wednesday,11750,21.8
frame,lgw,Year 1, spring 3, Wednesday,11751,0.1
frame,lgw,Year 1, spring 3, Wednesday,11752,21.9
frame,lgw,Year 1, spring 3, Wednesday,11753,21.8
frame,lgw,Year 1, spring 3, Wednesday,11754,22.1
frame,lgw,Year 1, spring 3, Wednesday,11755,0.1
frame,lgw,Year 1, spring 3, Wednesday,11756,22.2
frame,lgw,Year 1, spring 3, Wednesday,11757,22.1
frame,lgw,Year 1, spring 3, Wednesday,11758,22.2
frame,lgw,Year 1, spring 3, Wednesday,11759,0.2
frame,lgw,Year 1, spring 3, Wednesday,11760,22.5
frame,lgw,Year 1, spring 3, Wednesday,11761,23.8
frame,lgw,Year 1, spring 3, Wednesday,11762,21.8
frame,lgw,Year 1, spring 3, Wednesday,11763,0.1
frame,lgw,Year 1, spring 3, Wednesday,11764,22.0
frame,lgw,Year 1, spring 3, Wednesday,11765,22.3
frame,lgw,Year 1, spring 3, Wednesday,11766,22.7
frame,lgw,Year 1, spring 3, Wednesday,11767,0.1
frame,lgw,Year 1, spring 3, Wednesday,11768,21.7
frame,lgw,Year 1, spring 3, Wednesday,11769,22.2
frame,lgw,Year 1, spring 3, Wednesday,11770,22.3
frame,lgw,Year 1, spring 3, Wednesday,11771,0.1
frame,lgw,Year 1, spring 3, Wednesday,11772,21.6
frame,lgw,Year 1, spring 3, Wednesday,11773,22.3
frame,lgw,Year 1, spring 3, Wednesday,11774,21.7
frame,lgw,Year 1, spring 3, Wednesday,11775,0.1
frame,lgw,Year 1, spring 3, Wednesday,11776,22.4
frame,lgw,Year 1, spring 3, Wednesday,11777,22.0
frame,lgw,Year 1, spring 3, Wednesday,11778,22.2
frame,lgw,Year 1, spring 3, Wednesday,11779,0.2
frame,lgw,Year 1, spring 3, Wednesday,11780,22.9
frame,lgw,Year 1, spring 3, Wednesday,11781,22.8
frame,lgw,Year 1, spring 3, Wednesday,11782,22.8
frame,lgw,Year 1, spring 3, Wednesday,11783,0.1
frame,lgw,Year 1, spring 3, Wednesday,11784,21.4
frame,lgw,Year 1, spring 3, Wednesday,11785,22.2
frame,lgw,Year 1, spring 3, Wednesday,11786,22.2
frame,lgw,Year 1, spring 3, Wednesday,11787,0.1
frame,lgw,Year 1, spring 3, Wednesday,11788,22.2
frame,lgw,Year 1, spring 3, Wednesday,11789,22.0
frame,lgw,Year 1, spring 3, Wednesday,11790,22.1
frame,lgw,Year 1, spring 3, Wednesday,11791,0.1
frame,lgw,Year 1, spring 3, Wednesday,11792,21.9
frame,lgw,Year 1, spring 3, Wednesday,11793,21.9
frame,lgw,Year 1, spring 3, Wednesday,11794,21.8
frame,lgw,Year 1, spring 3, Wednesday,11795,0.1
frame,lgw,Year 1, spring 3, Wednesday,11796,22.7
frame,lgw,Year 1, spring 3, Wednesday,11797,22.5
frame,lgw,Year 1, spring 3, Wednesday,11798,21.5
frame,lgw,Year 1, spring 3, Wednesday,11799,0.1
frame,lgw,Year 1, spring 3, Wednesday,11800,22.6
frame,lgw,Year 1, spring 3, Wednesday,11801,22.6
frame,lgw,Year 1, spring 3, Wednesday,11802,22.8
frame,lgw,Year 1, spring 3, Wednesday,11803,0.1
frame,lgw,Year 1, spring 3, Wednesday,11804,23.1
frame,lgw,Year 1, spring 3, Wednesday,11805,22.2
frame,lgw,Year 1, spring 3, Wednesday,11806,21.9
frame,lgw,Year 1, spring 3, Wednesday,11807,0.1
frame,lgw,Year 1, spring 3, Wednesday,11808,21.5
frame,lgw,Year 1, spring 3, Wednesday,11809,22.4
frame,lgw,Year 1, spring 3, Wednesday,11810,23.0
frame,lgw,Year 1, spring 3, Wednesday,11811,0.1
frame,lgw,Year 1, spring 3, Wednesday,11812,22.1
frame,lgw,Year 1, spring 3, Wednesday,11813,22.9
frame,lgw,Year 1, spring 3, Wednesday,11814,22.4
frame,lgw,Year 1, spring 3, Wednesday,11815,0.1
frame,lgw,Year 1, spring 3, Wednesday,11816,22.6
frame,lgw,Year 1, spring 3, Wednesday,11817,22.3
frame,lgw,Year 1, spring 3, Wednesday,11818,0.1
frame,lgw,Year 1, spring 3, Wednesday,11819,23.0
frame,lgw,Year 1, spring 3, Wednesday,11820,22.5
frame,lgw,Year 1, spring 3, Wednesday,11821,22.2
frame,lgw,Year 1, spring 3, Wednesday,11822,0.1
frame,lgw,Year 1, spring 3, Wednesday,11823,22.7
frame,lgw,Year 1, spring 3, Wednesday,11824,21.7
frame,lgw,Year 1, spring 3, Wednesday,11825,21.6
frame,lgw,Year 1, spring 3, Wednesday,11826,0.1
frame,lgw,Year 1, spring 3, Wednesday,11827,21.7
frame,lgw,Year 1, spring 3, Wednesday,11828,22.0
frame,lgw,Year 1, spring 3, Wednesday,11829,23.1
frame,lgw,Year 1, spring 3, Wednesday,11830,0.1
frame,lgw,Year 1, spring 3, Wednesday,11831,22.3
frame,lgw,Year 1, spring 3, Wednesday,11832,22.4
frame,lgw,Year 1, spring 3, Wednesday,11833,22.3
frame,lgw,Year 1, spring 3, Wednesday,11834,0.1
frame,lgw,Year 1, spring 3, Wednesday,11835,22.7
frame,lgw,Year 1, spring 3, Wednesday,11836,22.6
frame,lgw,Year 1, spring 3, Wednesday,11837,22.1
frame,lgw,Year 1, spring 3, Wednesday,11838,0.1
frame,lgw,Year 1, spring 3, Wednesday,11839,22.7
frame,lgw,Year 1, spring 3, Wednesday,11840,22.2
frame,lgw,Year 1, spring 3, Wednesday,11841,22.7
frame,lgw,Year 1, spring 3, Wednesday,11842,0.1
